gene,degree,importance_sum,importance_mean,n_nodes
PELI2,144,0.04260834,0.0017753476,6
NCOA1,112,0.04258751,0.0007604913,2
TGFA,312,0.04256414,0.0005456941,4
MED1,56,0.04255064,0.0015196656,2
ALOX5,170,0.042325918,0.000497952,2
FDFT1,82,0.042319547,0.0010321841,2
NOTCH4,558,0.042267386,0.001363464,18
NUP93,79,0.042095393,0.00053285307,1
KCNJ5,71,0.04206756,0.00059250084,1
BCL10,105,0.041996043,0.001199887,3
F13A1,175,0.04199275,0.0011997928,5
HSPA1B,34,0.041902352,0.0012324221,1
PTH,46,0.04187532,0.0018206662,2
LYN,2147,0.041817848,0.00037006944,19
F13B,32,0.041789483,0.0013059214,1
STX4,21,0.04164741,0.00198321,1
FGF4,300,0.041643735,0.0004164373,3
MYH11,23,0.041601762,0.0018087722,1
PRL,182,0.04143196,0.0015935369,7
CYP2S1,52,0.041373294,0.0015912806,2
TAOK1,23,0.041362327,0.001798362,1
WNT9A,33,0.04135331,0.0012531306,1
FOSL1,27,0.041349772,0.001531473,1
FUS,210,0.04126308,0.0009824543,5
MAP3K2,21,0.041203357,0.0019620645,1
NFATC1,67,0.041160554,0.00061433663,1
EPS15,23,0.041118987,0.0017877821,1
RPL10L,50,0.04099369,0.0016397478,2
C3AR1,26,0.040880874,0.0015723413,1
DEPDC1B,42,0.040849514,0.001945215,2
AKR1B1,86,0.040813215,0.0009491446,2
SULT1A1,25,0.04073583,0.0016294331,1
KIF18A,26,0.04073468,0.0015667184,1
CLASP1,37,0.040684253,0.0010995744,1
TFAP2A,200,0.040445294,0.0016178117,8
SDC3,25,0.04037275,0.0016149101,1
CD3E,86,0.040354975,0.00093848776,2
CEBPA,87,0.040351044,0.0013914151,3
NOS2,1856,0.040316507,0.00069511216,32
IL6,284,0.040257756,0.00028350533,2
MAD2L1,102,0.04018544,0.0011819247,3
CALCA,312,0.040174104,0.0016739209,13
GLI2,104,0.04002115,0.001539275,4
CSF1R,57,0.039963882,0.00070112076,1
COL4A3,36,0.039959136,0.001109976,1
CEP290,23,0.03990253,0.0017348926,1
PPP2R5C,62,0.039886765,0.00064333493,1
RAB7A,45,0.03987901,0.0008862002,1
IFNGR1,328,0.03976164,0.0009697961,8
APOB,424,0.039752558,0.00075004826,8
NME7,32,0.039717544,0.0012411732,1
ACSL6,87,0.039686788,0.00136851,3
IL2RA,1980,0.039602812,0.0007200511,36
IGF1R,74,0.03959037,0.000535005,1
UPB1,24,0.03943506,0.0016431274,1
GNA14,42,0.039419338,0.0009385557,1
UGT1A10,99,0.03923644,0.0011889831,3
IL15,96,0.039141323,0.0016308884,4
ADRB2,196,0.039098267,0.0007979238,4
IGF2,128,0.038947094,0.0012170967,4
KIF2A,81,0.038889397,0.0014403481,3
PTGIS,142,0.03888535,0.000547681,2
MOV10L1,4,0.038883522,0.009720881,1
TSC2,68,0.038859855,0.00057146844,1
PDE10A,120,0.038776904,0.0012925635,4
MAVS,90,0.038759712,0.0012919904,3
HTR7,26,0.038719323,0.0014892047,1
HLA-DQA2,1118,0.03870636,0.0009001479,26
TP73,32,0.03868957,0.001209049,1
ALDH4A1,31,0.038680162,0.0012477472,1
WNT4,330,0.038632948,0.0007024173,6
MCM6,24,0.03859271,0.0016080296,1
CSF2,385,0.038532894,0.0007005981,7
VWF,123,0.038523223,0.00093959086,3
PDGFB,1900,0.038350448,0.0005046112,25
GCK,98,0.038297795,0.0007815876,2
CACNA1H,126,0.038289573,0.000607771,2
DIAPH1,34,0.038186606,0.0011231354,1
NDUFA4,168,0.03815707,0.0013627525,6
CXCR4,162,0.037834574,0.00070064026,3
CXCR1,128,0.03779078,0.0011809618,4
ZAP70,96,0.03749884,0.0007812258,2
SKA2,18,0.037476365,0.0020820203,1
MAML2,74,0.03743516,0.001011761,2
SYT1,192,0.03740957,0.001558732,8
KTN1,19,0.03729154,0.0019627127,1
LDLR,41,0.037183877,0.00090692384,1
RPL23,27,0.037130784,0.0013752142,1
CTDP1,75,0.037030984,0.0014812393,3
PNMT,22,0.036947686,0.0016794403,1
MGST1,84,0.036853306,0.0013161894,3
TNFRSF1A,380,0.036853075,0.00048490887,5
RRAS2,21,0.03665782,0.0017456105,1
TLN1,51,0.036596797,0.0007175843,1
MEN1,21,0.036596306,0.0017426813,1
RPL31,26,0.036575772,0.0014067604,1
GUCY1A2,152,0.036506344,0.0009606932,4
NELFE,52,0.036430113,0.0014011583,2
ST3GAL1,372,0.036421157,0.0011748761,12
NRG3,1012,0.03640754,0.00082744414,23
SLC3A1,70,0.03639534,0.0010398668,2
ALDH9A1,37,0.036328148,0.0009818418,1
IL4,354,0.03612287,0.000612252,6
PRKCB,418,0.036115658,0.00017280219,2
CDH2,425,0.036079835,0.0014431933,17
F5,92,0.036058795,0.0007838868,2
ADCY10,37,0.036041092,0.00097408355,1
KCNJ4,132,0.0360319,0.0005459379,2
CXCL1,58,0.035981573,0.0012407438,2
SLC12A3,33,0.035893504,0.001087682,1
SLC1A5,396,0.03584002,0.0010860612,12
BMP2,78,0.035704065,0.00091548887,2
ADRA1B,87,0.035676528,0.0012302251,3
KLC3,20,0.0356191,0.0017809549,1
RBPJ,1485,0.035556734,0.00079014956,33
CYP2C18,21,0.03550624,0.0016907734,1
MAPKAPK2,1701,0.035369955,0.0004366661,21
SH3GL3,22,0.035332415,0.0016060189,1
KLB,34,0.03529122,0.001037977,1
EIF2S2,28,0.03528892,0.0012603186,1
KCND3,56,0.035219803,0.00062892505,1
STK11,210,0.035174053,0.001004973,6
LAMC1,40,0.035166606,0.00087916513,1
TOP2A,18,0.035140507,0.0019522504,1
CENPO,21,0.035127405,0.0016727336,1
GRB7,104,0.035041258,0.0013477406,4
RMI2,391,0.035031773,0.0015231207,17
KCNQ1,65,0.035011213,0.0005386341,1
TRAF1,60,0.034992304,0.00116641,2
RXRG,93,0.034987308,0.0011286228,3
LMAN1,69,0.034965757,0.0015202503,3
CDH1,420,0.034938738,0.0004991248,6
CPS1,324,0.034927182,0.0009701996,9
GRK6,20,0.03487753,0.0017438766,1
STEAP3,24,0.034863543,0.0014526476,1
CKB,24,0.03481898,0.0014507909,1
INCENP,44,0.034810342,0.0015822882,2
PIP4K2C,56,0.034743764,0.0012408487,2
GBA,18,0.03471535,0.0019286306,1
CD40,1050,0.034588598,0.0009882457,30
HSD3B2,35,0.0345752,0.0009878629,1
IL1R1,736,0.03438379,0.0007474736,16
LCP2,30,0.034317784,0.0011439262,1
OGDH,32,0.034316346,0.0010723858,1
GMPR,23,0.0342269,0.0014881261,1
ACLY,21,0.034221854,0.0016296121,1
GTF2H4,50,0.034213495,0.0006842699,1
LPIN2,18,0.03420797,0.0019004428,1
C3,165,0.034181386,0.00062147976,3
CHRM2,600,0.034168836,0.0004555845,8
HSPA1L,22,0.034098163,0.0015499165,1
HLA-DRB1,378,0.03408698,0.0006312404,7
EHMT2,24,0.03400805,0.0014170021,1
TNRC6A,32,0.033920407,0.0010600127,1
PIP5K1B,180,0.03381764,0.00093937886,5
PPBP,20,0.033768915,0.0016884457,1
NDUFV3,21,0.033711858,0.0016053265,1
RIPK2,300,0.03368642,0.0005614405,5
INSR,70,0.03368275,0.00048118213,1
ANPEP,20,0.03359037,0.0016795185,1
SOCS1,2576,0.03356013,0.00059928803,46
PDIA6,20,0.03353325,0.0016766625,1
IVD,26,0.03353303,0.0012897319,1
MALT1,99,0.033502363,0.0010152231,3
SOCS2,22,0.033457387,0.0015207903,1
LAMB2,32,0.03337646,0.0010430143,1
DAAM1,114,0.033268258,0.001750961,6
THEM4,20,0.033253234,0.0016626617,1
IL11,50,0.033212826,0.001328513,2
KIAA1549,37,0.03314549,0.0008958241,1
BCKDHB,96,0.0331128,0.001034775,3
SHC3,54,0.033089966,0.00061277713,1
CSF1,124,0.03308447,0.001067241,4
RPL27,27,0.033049807,0.001224067,1
LBP,21,0.03293498,0.0015683323,1
TNFSF11,175,0.032831587,0.0013132634,7
NDUFB6,19,0.032755397,0.0017239683,1
HLA-E,2016,0.032742582,0.0009095162,56
IL1RAP,60,0.03272541,0.001090847,2
CALCB,126,0.032703046,0.0015572881,6
PLA2G6,28,0.032684617,0.0011673077,1
RPLP1,26,0.032652386,0.001255861,1
GRIN1,111,0.032647327,0.00029412005,1
HLA-B,1406,0.032495767,0.00087826396,38
NDC80,20,0.032492682,0.0016246341,1
TCF7L1,112,0.032437883,0.00057924795,2
DHFR,68,0.03234514,0.0009513277,2
LEP,29,0.03229575,0.0011136465,1
GCDH,29,0.0322908,0.0011134759,1
MMP13,42,0.032256193,0.0015360094,2
MMP7,19,0.0322527,0.0016975105,1
AOC1,180,0.032151442,0.0010717147,6
PYGL,22,0.032133143,0.0014605974,1
HLA-A,1166,0.03205003,0.00060471747,22
BDKRB2,116,0.0318989,0.001099962,4
ALDH5A1,36,0.03188955,0.0017716417,2
RPL5,84,0.031889465,0.0011389095,3
GRIN3A,408,0.031860128,0.0004685313,6
CBS,90,0.031801496,0.0007066999,2
PBX1,252,0.031766508,0.0022690361,18
HLA-C,828,0.031648256,0.0008791183,23
TEAD1,76,0.03163545,0.0016650237,4
CBX4,26,0.03160502,0.0012155777,1
NOS3,78,0.031573705,0.0004047911,1
IL2RB,396,0.031375796,0.0007130863,9
SCN10A,122,0.031309064,0.00051326334,2
FGF10,73,0.031202177,0.0004274271,1
MCM3,75,0.031101411,0.0012440564,3
STAT1,850,0.030988151,0.00018228326,5
TRAF2,93,0.030980937,0.00033312835,1
SH3GL2,136,0.030895706,0.00090869726,4
PROC,44,0.03082015,0.0014009159,2
PTPRJ,36,0.03074352,0.0017079734,2
HSPA7,15,0.03073058,0.0020487055,1
TAB1,106,0.030658878,0.0002892347,1
SDHC,1189,0.03062238,0.0007468873,29
ADCY9,214,0.030590996,0.00028589717,2
KCNE2,162,0.03051219,0.00056504057,3
UBE2D1,264,0.03045747,0.0004614768,4
HLA-DPA1,1161,0.030385176,0.00070663204,27
SNTB1,357,0.030367719,0.00059544545,7
SPG7,3,0.030352397,0.010117466,1
DBH,22,0.030220335,0.0013736516,1
MAP4K4,300,0.030080834,0.0015040417,15
POLR2A,136,0.03006512,0.0004421341,2
PRKAG2,65,0.02991251,0.00046019247,1
AMPD1,23,0.02984714,0.0012977017,1
GNAT3,23,0.029817706,0.001296422,1
PDGFC,100,0.029767474,0.0014883738,5
CDC37,152,0.029694129,0.00078142446,4
CDKN1C,18,0.029633509,0.001646306,1
UBE2J2,32,0.029617159,0.0018510724,2
NDUFA12,72,0.029616913,0.0016453841,4
PAK5,34,0.029610261,0.00087089004,1
AGPAT1,19,0.02958077,0.0015568826,1
COX7C,135,0.029485937,0.0010920719,5
SLC32A1,38,0.029435873,0.0015492565,2
TP53,225,0.029409988,0.00013071105,1
CEP250,17,0.029409606,0.0017299769,1
FGF2,250,0.0293823,0.0002350584,2
KIT,427,0.029381678,0.00048166682,7
NPY,175,0.029374508,0.0011749802,7
MCCC2,27,0.0292828,0.0010845482,1
NOTCH1,284,0.02927282,0.00041229324,4
FANCD2,19,0.029241607,0.001539032,1
ANAPC1,88,0.029184764,0.00066329003,2
VAMP3,104,0.029131567,0.0011204449,4
SCARB1,24,0.029130243,0.0012137601,1
CEP192,18,0.02911526,0.0016175144,1
FGFR2,946,0.029069157,0.00033801346,11
ARPC2,160,0.029060673,0.0007265168,4
INPP5D,648,0.029058091,0.00053811277,12
CAMK2G,216,0.029042713,0.000268914,2
CHMP4B,18,0.029025642,0.0016125357,1
CD3G,58,0.028974403,0.0004995587,1
HLA-DQA1,308,0.02896518,0.0006582996,7
TEK,69,0.028939417,0.0012582355,3
MYLK,80,0.028877322,0.00036096651,1
RAMP1,32,0.02885115,0.0018031969,2
LPIN3,18,0.028829949,0.0016016639,1
CSF3R,40,0.028766217,0.0014383108,2
DDX58,38,0.02869875,0.00075523026,1
TPM1,59,0.028656343,0.00048570073,1
SAA1,19,0.028642671,0.001507509,1
SELE,17,0.028642103,0.0016848296,1
SULT2A1,38,0.028615318,0.0015060694,2
RUNX1,494,0.02856502,0.000751711,13
TNFSF10,108,0.028558932,0.00079330365,3
TNKS,180,0.028549513,0.0014274757,9
GSTA5,18,0.028527908,0.0015848838,1
ECHS1,88,0.028526647,0.00032416644,1
GNG7,182,0.02851842,0.00031338923,2
TUBAL3,27,0.028414575,0.0010523917,1
IL18,98,0.02839616,0.00057951343,2
ATP5MC3,152,0.028323635,0.0014907178,8
SLC1A1,1066,0.028209958,0.0006880478,26
GHRH,21,0.02816329,0.001341109,1
CCL2,1377,0.028131641,0.0005516008,27
JAK1,468,0.028126007,0.00018029491,3
MGST3,23,0.02810515,0.0012219631,1
DMGDH,17,0.028102323,0.0016530779,1
HES5,125,0.02809314,0.0011237257,5
CREB3L2,129,0.028083047,0.0006530941,3
FTH1,40,0.02807245,0.0014036224,2
ACTN1,840,0.028018031,0.000667096,20
CAPZB,24,0.028017584,0.0011673993,1
MC3R,34,0.027941324,0.0016436072,2
SLC9A1,56,0.027858783,0.0009949565,2
TCF7,156,0.027787054,0.0005343664,3
H2AC1,19,0.02777356,0.0014617663,1
RASGRF1,248,0.027766636,0.0008956979,8
BLNK,38,0.027735969,0.0014597878,2
GABRA5,45,0.027677974,0.0018451982,3
LDHC,17,0.027641172,0.0016259513,1
BCL2,630,0.027633775,0.00021931568,5
EFNA1,108,0.027552864,0.0015307147,6
NRIP1,552,0.027529685,0.0011470702,23
SCTR,17,0.027515436,0.001618555,1
EGR2,110,0.027401676,0.0012455307,5
TBP,102,0.02739982,0.00053725136,2
CHPT1,16,0.027386127,0.0017116329,1
GPX4,275,0.027324384,0.0010929754,11
MYH9,34,0.027256371,0.00080165797,1
HSPA6,168,0.027185505,0.0011327293,7
CYP4F12,44,0.027142156,0.0012337344,2
AP1B1,20,0.027044153,0.0013522076,1
POLR2B,61,0.027019871,0.00044294872,1
LY96,120,0.02692802,0.00067320047,3
YWHAZ,415,0.02686272,0.00032364723,5
NEDD1,224,0.026862334,0.0016788959,14
ALK,64,0.026859147,0.00083934836,2
RPS14,165,0.026785845,0.0008116923,5
SOD2,64,0.026666192,0.0008333185,2
ATRIP,27,0.026639372,0.0009866434,1
MCCC1,140,0.026632607,0.0009511645,5
TH,116,0.026624402,0.0009180828,4
DRD2,162,0.026620815,0.0009859562,6
CD86,104,0.026602622,0.0005115889,2
COL4A1,84,0.026596414,0.00063324795,2
KL,160,0.026594713,0.0006648678,4
DNMT3B,38,0.026557824,0.0013977801,2
GAL,15,0.026557628,0.0017705086,1
ACKR3,120,0.026532747,0.0017688498,8
SMAD6,50,0.026460677,0.001058427,2
KRAS,891,0.026434964,8.9006615e-05,3
WASL,120,0.026336499,0.00043894164,2
ASNS,18,0.026320975,0.0014622764,1
PANK1,19,0.026213046,0.001379634,1
RLN2,112,0.026167748,0.0016354843,7
XRCC5,25,0.026138557,0.0010455423,1
UGT2B15,50,0.02612866,0.0010451465,2
POU2F1,20,0.026101252,0.0013050626,1
MAD1L1,104,0.026048567,0.0010018679,4
EPN1,28,0.026028605,0.0018591861,2
ALDH1A2,90,0.025994888,0.0014441605,5
APP,264,0.025983512,0.0005905344,6
TALDO1,17,0.025972081,0.0015277695,1
SOD3,17,0.025916386,0.0015244933,1
PTK2,298,0.025900615,0.00017382964,2
TFAP2C,153,0.02589178,0.0015230459,9
GABRG2,136,0.025846522,0.0015203836,8
PTK2B,64,0.025720473,0.0004018824,1
NCSTN,44,0.025690632,0.000583878,1
XDH,294,0.025661072,0.00061097794,7
ATP2B1,28,0.025642458,0.0009158021,1
NDUFB1,19,0.02563285,0.0013490975,1
SLC14A2,320,0.02561821,0.0008005691,10
CASP1,54,0.025611795,0.00047429252,1
EIF4G2,12,0.025584767,0.002132064,1
TMPRSS2,15,0.02554375,0.0017029166,1
KCNE1,55,0.025500603,0.00046364733,1
TNFAIP3,476,0.025460497,0.0007488381,14
PPP1R1B,30,0.025414288,0.0016942859,2
ACTR2,792,0.025361018,0.00057638675,18
APOE,123,0.025350133,0.000618296,3
CALML5,50,0.025342532,0.00050685066,1
ITGAX,85,0.02520352,0.0014825598,5
TIRAP,56,0.02519038,0.00089965644,2
COX6B1,27,0.025185926,0.00093281205,1
DCN,51,0.025181824,0.0014812838,3
ARHGEF2,44,0.025165249,0.001143875,2
CKAP4,30,0.025143273,0.0016762184,2
ERCC2,52,0.025077626,0.00048226205,1
PGM2,75,0.025052728,0.0010021091,3
ACOX3,29,0.025027007,0.0008630002,1
IL7R,754,0.024985654,0.0008615743,26
CCR6,171,0.024979977,0.0013147356,9
PHC1,25,0.024967195,0.0009986878,1
NBEA,66,0.024955487,0.0011343403,3
VANGL1,24,0.024907567,0.0010378152,1
TNPO1,14,0.024899278,0.0017785198,1
GRIA1,180,0.024881052,0.00055291224,4
ABCB11,34,0.02487265,0.001463097,2
C1S,17,0.024815114,0.0014597126,1
EIF3F,30,0.02477742,0.001651828,2
CEP78,17,0.024718048,0.0014540028,1
GRM3,162,0.024699897,0.0013722165,9
MMP9,897,0.024679605,0.00035767542,13
GRM5,90,0.024671307,0.0008223769,3
HSPG2,56,0.024666462,0.0008809451,2
SIAH1,17,0.024665887,0.0014509344,1
PIK3AP1,18,0.024642024,0.0013690013,1
CRADD,17,0.024632905,0.0014489944,1
PSMD5,25,0.024494657,0.0009797863,1
GSTT2,18,0.02449306,0.0013607255,1
GPX7,15,0.024490833,0.0016327222,1
SEC23A,64,0.024459904,0.001528744,4
KIF3B,13,0.024432035,0.0018793873,1
GPX6,102,0.02442076,0.0014365154,6
CR1,60,0.024405016,0.0012202507,3
AGL,17,0.024388842,0.0014346378,1
SPP1,188,0.024364397,0.0005183914,4
ALDH7A1,150,0.024308203,0.00048616403,3
CAB39,13,0.024304762,0.0018695971,1
C1QA,20,0.024294574,0.0012147287,1
KDR,354,0.024277702,0.0004114865,6
ACER1,15,0.024268202,0.0016178802,1
MYOD1,16,0.02423943,0.0015149644,1
DRD4,210,0.024228899,0.0011537571,10
BSG,18,0.024162056,0.0013423364,1
PFKFB2,14,0.024132125,0.0017237233,1
SPTBN5,18,0.024101863,0.0013389924,1
LAMC2,62,0.024097051,0.00077732425,2
SMARCC1,17,0.02409492,0.0014173483,1
TRPC6,92,0.024062146,0.0010461803,4
IL33,75,0.02405967,0.001603978,5
FLT3,176,0.02405754,0.00054676225,4
ABCC1,37,0.024039567,0.000649718,1
CCR7,256,0.023966365,0.0014978978,16
H4C8,470,0.0239523,0.0002548117,5
PRKN,54,0.023940843,0.0008866979,2
SLC29A1,14,0.023919597,0.0017085427,1
FST,20,0.02390594,0.002390594,2
FLT1,152,0.023893632,0.00062877976,4
PSMD3,39,0.023867985,0.0006119996,1
B4GALT5,165,0.023851389,0.0015900926,11
GRB10,1036,0.023829496,0.00085105345,37
BDKRB1,21,0.023783302,0.0011325382,1
PTBP1,12,0.023765132,0.0019804277,1
MAP3K4,34,0.023764629,0.0013979193,2
GHRHR,34,0.023763806,0.0013978708,2
PREX1,100,0.023710748,0.0009484299,4
PFKL,37,0.023646716,0.00063910044,1
GATA4,264,0.023606757,0.0010730344,12
RAD50,47,0.0235921,0.0005019596,1
CYP2R1,140,0.023589205,0.0016849432,10
ENTPD1,17,0.023586728,0.0013874546,1
CBL,208,0.023569832,0.00022663301,2
CACNG3,85,0.02356517,0.0013861863,5
ARHGEF12,68,0.023548007,0.0006925884,2
AAMP,12,0.023547161,0.0019622634,1
FRAT2,17,0.023518797,0.0013834586,1
THBS3,13,0.023507003,0.001808231,1
MAPK11,176,0.023405625,0.0001329865,1
VPS37C,13,0.023346445,0.0017958804,1
EREG,57,0.023337929,0.00040943734,1
TLR3,56,0.023283256,0.00083154486,2
MAP2K6,144,0.023267923,0.0001615828,1
QDPR,28,0.02325945,0.0016613894,2
WT1,16,0.02320511,0.0014503194,1
ALDH1A1,35,0.023201361,0.000662896,1
LRRC7,54,0.023164697,0.0012869276,3
SMARCB1,18,0.023089912,0.0012827729,1
EDN3,90,0.023076411,0.0012820229,5
UGT2A1,15,0.02306953,0.0015379688,1
ELL,24,0.023056518,0.0009606883,1
GTF2H3,50,0.02300425,0.00046008502,1
APIP,28,0.02300018,0.00164287,2
GPR37,13,0.022985818,0.0017681399,1
XRCC3,14,0.022969566,0.0016406833,1
AHR,160,0.022952083,0.0014345052,10
MYL12A,16,0.022930084,0.0014331302,1
POLR3F,14,0.022927763,0.0016376973,1
NR3C1,275,0.022907356,0.00041649738,5
SERPING1,16,0.02289481,0.0014309257,1
G6PC2,38,0.022892267,0.0012048562,2
MTHFR,58,0.022867171,0.0007885231,2
PFKP,23,0.022850942,0.0009935192,1
BCAT2,65,0.02284146,0.0017570353,5
CENPF,168,0.0228179,0.0009507459,7
GPR83,30,0.02280615,0.0015204102,2
PLA2G4D,36,0.022782411,0.00063284475,1
ARNT,30,0.022766082,0.0007588694,1
LPL,180,0.022642659,0.00062896276,5
RFC3,488,0.022637438,0.0003711055,8
CTSC,32,0.022631878,0.0014144924,2
SLC38A9,40,0.022605188,0.0011302594,2
CDA,72,0.022592008,0.00094133365,3
GABARAPL1,28,0.022561416,0.0016115297,2
ASCL1,11,0.02255961,0.0020508736,1
PTGFR,17,0.022553489,0.0013266758,1
NOG,56,0.022545494,0.0016103925,4
RPS6KA4,56,0.022544889,0.0016103492,4
IDH3A,25,0.022510499,0.00090041995,1
ABCA1,66,0.022506393,0.0010230179,3
DROSHA,10,0.022490716,0.0022490716,1
GSTO1,20,0.022467319,0.001123366,1
THRA,76,0.022456264,0.0011819087,4
IL17A,152,0.022448331,0.0011814911,8
ARNTL,78,0.022396557,0.0017228121,6
NCOA3,54,0.022365559,0.00082835404,2
PLD2,49,0.022359509,0.0004563165,1
ELOC,49,0.022341236,0.0004559436,1
KCNJ2,1190,0.022291083,0.00031844404,17
KIF2B,156,0.022255227,0.00085597025,6
CHRNA7,64,0.022225436,0.0013890897,4
RAB4A,19,0.022120645,0.0011642445,1
NFATC2,126,0.022058109,0.0003501287,2
DICER1,70,0.022030126,0.0015735803,5
GCH1,60,0.021994779,0.0014663186,4
HAL,12,0.021987936,0.0018323279,1
IL18R1,114,0.021967819,0.001156201,6
GLDC,68,0.021951793,0.0012912819,4
INHBB,17,0.021937475,0.0012904396,1
SNAP25,25,0.021929806,0.00087719224,1
CCT8,14,0.021916429,0.0015654592,1
DCTD,28,0.021889608,0.0015635435,2
RRM1,41,0.021839261,0.0005326649,1
RASGRF2,30,0.021785699,0.00072619,1
ACTN4,27,0.021763515,0.0008060561,1
ABCG1,15,0.021756316,0.001450421,1
LPAR3,17,0.02174206,0.0012789448,1
BCR,26,0.021736272,0.00083601044,1
AP1G1,17,0.021731313,0.0012783125,1
NAMPT,144,0.021702426,0.0012056903,8
CES2,17,0.021698881,0.0012764047,1
TLR4,984,0.02169112,0.00026452582,12
HLA-DPB1,516,0.021690845,0.00050443824,12
TUBG1,72,0.021685362,0.0012047424,4
CTBP2,64,0.021636914,0.0013523072,4
NR1D1,12,0.021617442,0.0018014535,1
ABCB1,42,0.021594273,0.0005141494,1
GLYAT,24,0.021551918,0.0017959933,2
HIPK2,22,0.021517886,0.0009780857,1
KCND2,120,0.021496156,0.00035826926,2
DOCK2,50,0.021459354,0.0008583742,2
SSTR3,180,0.021433832,0.0014289222,12
LIPC,224,0.021352565,0.0013345353,14
CD247,57,0.021349547,0.00037455346,1
MAN2A2,14,0.021330278,0.0015235913,1
MYLIP,56,0.021328958,0.001523497,4
VCAN,40,0.021248665,0.0010624332,2
ITPK1,30,0.021222586,0.0014148391,2
PRKCI,86,0.021209102,0.00049323495,2
NT5C1B-RDH14,26,0.02120439,0.001631107,2
SMARCA2,162,0.021194268,0.0011774594,9
ARHGEF28,112,0.02114366,0.0013214787,7
RASAL2,13,0.021094827,0.001622679,1
MCM8,22,0.021068305,0.0009576502,1
MMP8,11,0.021044323,0.0019131203,1
RAMP2,15,0.021017015,0.0014011343,1
MFN1,15,0.021013469,0.0014008979,1
LYPLA1,11,0.020975923,0.0019069021,1
NEO1,10,0.0209403,0.00209403,1
PPID,10,0.020922426,0.0020922427,1
IL5RA,50,0.020898748,0.00083594996,2
CKAP5,32,0.020872561,0.00065226754,1
USP8,42,0.020811386,0.0009910184,2
SPTB,36,0.020798879,0.0011554933,2
TACR1,90,0.020736493,0.0011520274,5
GRIN3B,15,0.020723095,0.0013815396,1
BMP6,38,0.020692168,0.0010890615,2
HDAC3,68,0.020630706,0.00030339274,1
PRKAR1A,262,0.020622013,0.00015741994,2
CCL3L3,28,0.02061048,0.0014721771,2
SLC25A12,36,0.020569067,0.0011427259,2
SLC7A5,132,0.020557621,0.0004672187,3
COP1,14,0.020511614,0.0014651153,1
RXFP2,17,0.0205053,0.001206194,1
PKN1,26,0.020472884,0.0007874186,1
HK1,41,0.020388586,0.0004972826,1
FUT8,84,0.020385291,0.0016987743,7
ATG14,26,0.020358548,0.0015660422,2
ITGAL,306,0.020355187,0.000598682,9
CNTRL,44,0.020317852,0.0009235388,2
SLC34A1,11,0.020311566,0.001846506,1
NDRG1,104,0.020305963,0.0015619971,8
CYP26B1,120,0.020254886,0.0008439535,5
HSP90B1,28,0.020244539,0.00072301924,1
PI4K2B,26,0.020210428,0.0015546483,2
NELFCD,54,0.02018544,0.00074760895,2
GDF7,26,0.020181203,0.0015524002,2
UGT2B28,84,0.020167802,0.0009603715,4
CTR9,20,0.02015886,0.0020158861,2
PRKCG,122,0.020144274,0.000165117,1
APOC1,12,0.020120203,0.0016766837,1
UQCR10,36,0.020064076,0.0011146709,2
HTR4,22,0.02006054,0.0009118427,1
VPS37B,39,0.020042405,0.0015417235,3
IL3,141,0.020012414,0.00042579602,3
WNT2B,40,0.019958531,0.0004989633,1
SDC1,296,0.019953765,0.0005392909,8
SMAD3,105,0.019949045,0.00018999091,1
CDK5RAP2,16,0.01994017,0.0012462606,1
ANXA2,22,0.019916017,0.001810547,2
IL1RN,36,0.019874608,0.0016562175,3
NTRK2,390,0.019870257,0.0005094938,10
CR2,42,0.019835645,0.0014168317,3
ABAT,59,0.019823762,0.00033599595,1
CHRM3,774,0.019823484,0.0004610113,18
MAN1A2,15,0.019806357,0.0013204238,1
SLC6A11,36,0.019782798,0.0010990443,2
FGD2,24,0.019698922,0.0016415769,2
GNE,14,0.019698147,0.0014070105,1
TNKS2,34,0.019682888,0.001157817,2
CASP12,39,0.019653821,0.0015118323,3
ATG5,988,0.01965344,0.0007559015,38
NTRK3,72,0.019652788,0.0010918215,4
XBP1,30,0.019613553,0.0013075701,2
CD28,2703,0.019596292,0.00038424102,53
ACSS3,30,0.019577628,0.0013051752,2
IL22,24,0.019556385,0.0016296986,2
ADCYAP1R1,125,0.019550651,0.0007820261,5
NR2C1,13,0.019546524,0.0015035787,1
ACSBG1,18,0.019517647,0.0010843137,1
CCL11,448,0.019489715,0.00069606124,16
SBF2,10,0.019486306,0.0019486307,1
TIAM1,102,0.019483631,0.00038203198,2
ATP2B2,27,0.01943152,0.0007196859,1
ADAM17,58,0.019406425,0.00033459353,1
OS9,100,0.01938017,0.00096900854,5
PDCD6IP,65,0.019363303,0.0014894849,5
MUC1,12,0.019352738,0.0016127281,1
GMNN,9,0.019288154,0.0021431283,1
SULT1E1,48,0.019286959,0.0012054349,3
MAP3K9,36,0.019248223,0.0016040186,3
RCC2,18,0.019234389,0.0010685772,1
KCNJ12,34,0.019212063,0.0011301213,2
WDR33,42,0.01920179,0.0013715564,3
ZBTB16,14,0.019199405,0.0013713861,1
SEC61B,14,0.019180093,0.0013700066,1
CHMP7,18,0.019163039,0.0010646132,1
MSRB3,12,0.01914591,0.0015954925,1
CDK8,174,0.019092454,0.0006583605,6
ARHGAP45,10,0.018995648,0.0018995649,1
HAAO,147,0.018985,0.00090404757,7
PPARG,366,0.018967187,0.0003109375,6
