gene_i,gene_j,pair_importance,n_shared_pathways
TYR,UGT1A10,1.8436107075538013e-07,9
FOS,TRAF3,1.8433979676046874e-07,4
HSPB1,MMP2,1.843363861553371e-07,1
GABRP,SLC38A3,1.8433608062196072e-07,2
CBLB,PTK2,1.8432949226719198e-07,112
POLR2B,SLC32A1,1.8431896364745626e-07,2
ME1,NCOR2,1.843147767743858e-07,2
LAMB1,MMP15,1.8431210691005617e-07,3
EXOC5,PTPN1,1.8431129706897308e-07,5
APOE,UBC,1.8430859335024272e-07,6
KIF4B,SCN9A,1.842905769185913e-07,13
FBXW11,RPS6KA1,1.8428802753961415e-07,12
GABBR2,GRK6,1.8428578130169626e-07,1
BCO2,NMT1,1.8427968040413134e-07,2
HTR1E,TRPM5,1.8427937131804129e-07,5
CTH,GADL1,1.8427855519587145e-07,10
PIK3R1,TBC1D4,1.8427648266576094e-07,6
POLR2D,UBAP1,1.8427295458978143e-07,4
CDK1,HDAC2,1.842707297861068e-07,4
ABCG2,POU5F1,1.8426879104064634e-07,6
GUCY1B1,NT5C2,1.8426842808560995e-07,38
CD86,TSC1,1.8425683467881981e-07,2
CSNK1A1,EZH2,1.8425088477158624e-07,8
DGKQ,GPAT3,1.8424465464406126e-07,8
ATP6V1G1,SLC22A2,1.8424372285608115e-07,5
KDR,STAT1,1.842399798261211e-07,60
HDAC4,MSX2,1.8423932170467602e-07,8
GPX6,NUP35,1.842332387879536e-07,12
HSPA4,PSMD1,1.8423229164454824e-07,1
CALM3,PLB1,1.8423025727187792e-07,4
ADRA1B,KALRN,1.84229617635386e-07,3
POLD1,POLI,1.8422942904550155e-07,5
COPB1,CYP3A43,1.8422032166398594e-07,3
COL6A6,NCK2,1.8421948248340905e-07,3
ADCY2,LEF1,1.8421623337872006e-07,1
KDM5B,TFAP2C,1.8420864136624611e-07,18
BRD1,GATAD2A,1.8420851959945195e-07,3
SEC24B,SEC61B,1.842047652189649e-07,1
CCL2,RPRM,1.8419855925008487e-07,189
GNAS,UGT1A6,1.8419717973117145e-07,6
INPP1,SYNJ1,1.8418917549500868e-07,6
PIP5K1C,SH3GL3,1.8417961200611899e-07,1
GNB1,KCNJ10,1.8417950012686313e-07,7
ACTR2,DAB2,1.8417292954289425e-07,36
PDCD6IP,XRCC5,1.8417163403228187e-07,5
AGO1,FOSB,1.841610242081515e-07,1
SFSWAP,SRPK1,1.8415649094549735e-07,1
MTHFS,PANK1,1.8415067889095602e-07,3
ATF3,DUSP1,1.8414780456055269e-07,2
ACOT11,CYP4A11,1.8412423408165068e-07,5
ERCC2,TAF7,1.841222620341254e-07,12
BCAT2,COASY,1.841217818210339e-07,10
H4C5,NCOA2,1.8411761918682087e-07,12
PCSK9,WFS1,1.8411719834715567e-07,60
GSK3B,NRG1,1.841139949405185e-07,112
ST3GAL3,ST6GAL1,1.840908258425126e-07,36
FRMD1,RASSF2,1.8408878913606097e-07,16
CAMK2G,GPHN,1.840865664348712e-07,4
FGF21,THRA,1.840763718181155e-07,36
HSD3B2,PBX1,1.8406470030096767e-07,18
GRB7,KRAS,1.8405879333854847e-07,72
H4C4,POLR2A,1.8405452745229312e-07,6
ITGA1,TNF,1.840518525642043e-07,4
LAMC2,VCAM1,1.84051182109764e-07,38
ID4,MAPKAPK2,1.8405104838812418e-07,294
SLC12A3,SLC6A20,1.840404251520194e-07,56
ADCY9,FRS2,1.8403346691009403e-07,4
MYC,RXRG,1.84028709900493e-07,3
CXCR4,NT5E,1.8402748954334433e-07,3
KCNJ6,PLA2G4D,1.8402559476271563e-07,1
GNAS,PPARG,1.8402360401255832e-07,12
GFUS,PFKL,1.8402085255608824e-07,4
ITPR1,KIF5A,1.8401710022430962e-07,3
IGF1,NRG1,1.8401362941733446e-07,48
CREBBP,KIT,1.8401325766311975e-07,28
B3GNTL1,GALNT2,1.839977130657644e-07,1
BRD2,FOXO3,1.8399638121073217e-07,26
CD44,PLG,1.8398649892503727e-07,2
COPB1,EXT1,1.8397462397956588e-07,4
NUDT7,XDH,1.83972777216083e-07,21
HSPA4L,TRAM1,1.839620527577246e-07,4
CD83,CD86,1.839599583774998e-07,10
POLN,POLR2H,1.8395721212982608e-07,1
FUS,SMG7,1.8395410279481438e-07,5
PIK3R5,VEGFA,1.8395182740012692e-07,6
CHMP4C,RNGTT,1.8395099437434892e-07,8
CDH18,CDH5,1.8395044934607743e-07,54
SELE,SELL,1.839424612626317e-07,3
ARSJ,GM2A,1.8393346690182e-07,28
FBXL7,PPP1R12B,1.8393189726850778e-07,4
PDE4D,RXRG,1.839263362353923e-07,6
CD36,PPP2R1B,1.839184085028478e-07,2
OS9,UBE2D2,1.8391508120885193e-07,5
EED,KMT5A,1.8391431704234408e-07,40
CALM3,DHRS9,1.8391065248479777e-07,3
FARP2,SRC,1.8390912259746983e-07,2
COASY,MMAA,1.839080567833662e-07,2
CDC42EP5,MAPK4,1.83907229395825e-07,18
GRB14,MAPK14,1.8389582769872312e-07,24
HCK,MAP2K1,1.838902221606986e-07,1
IL3,ITGAM,1.8389014377509812e-07,18
NELFCD,TAF7,1.838894543026992e-07,8
ACOT11,ELOVL7,1.838740285142748e-07,10
UGT1A10,UGT1A7,1.8386672727495608e-07,162
IL6,SLC27A3,1.8385207809293314e-07,4
KIT,POU5F1,1.8385002574307562e-07,14
ASNS,SLC25A13,1.8383717304004676e-07,1
PTBP1,SFSWAP,1.8382971234132128e-07,1
HAND1,PPP3CA,1.8382615485368348e-07,4
CRYAA,SEC63,1.8382606607284893e-07,6
HS3ST3B1,HS3ST4,1.8382532012356807e-07,672
BLK,ORAI2,1.8382164073004068e-07,18
ABAT,SYN2,1.838192066709136e-07,6
ATG7,MARK3,1.838111971519396e-07,4
GAB2,NTRK1,1.8381084387897317e-07,2
ATN1,RPTOR,1.8380711508392267e-07,4
MAPK14,MIXL1,1.8380319133370904e-07,2
ATP6V1C1,SRC,1.838002816612061e-07,4
HSP90B1,KRT38,1.8379549260316708e-07,1
DPYS,ENPP1,1.837916432378961e-07,3
NOS2,SLC25A13,1.837897115209569e-07,32
CDC42,RUNX2,1.8378886323944243e-07,3
COL27A1,LAMC2,1.8378702920548691e-07,6
GTF2H4,XRCC5,1.8378180044464898e-07,2
ACTB,HDAC3,1.8378111557582066e-07,4
AP2A1,SPTBN5,1.837777574564825e-07,1
PIK3R2,RBPJ,1.837761973922401e-07,132
PTPN11,RGMB,1.8377154905760813e-07,14
PGLYRP3,PLA2G2A,1.8376951653742425e-07,5
BMP2,RGMB,1.8376676540351154e-07,8
CACNA1H,PRKD1,1.83762038611606e-07,14
F2,TGOLN2,1.8375787647073594e-07,1
CACNA1C,PLA2G4F,1.837566570017657e-07,4
BNIP3,SMAD3,1.837459002729247e-07,2
EGFR,TERF2IP,1.8373816468297832e-07,3
CIP2A,PPP2R1B,1.837199761212105e-07,1
DHDH,GSTT2,1.8371835608377296e-07,1
ANK1,SPTBN1,1.8371210880330224e-07,5
MAN2A1,PPP6R1,1.8370969119274604e-07,5
FBP2,SHC3,1.8370865007000248e-07,1
IGFBP4,PCSK9,1.83705873918009e-07,12
CACNA1S,CYP11A1,1.837030105811266e-07,4
JAK1,PIK3CB,1.8369825809698542e-07,30
ACADSB,SLC7A2,1.836962949160655e-07,12
LTA,TNFAIP3,1.8369412749638263e-07,28
NFKBIA,PTPN1,1.836909559959558e-07,255
DLD,KMT2B,1.8368026769520063e-07,23
ALDH1A2,FGF10,1.8367991998502476e-07,5
NCOA7,VEGFA,1.8367310990659766e-07,3
CISH,OSM,1.8367259471299998e-07,18
ACTN1,RUVBL2,1.8366854562835987e-07,20
ATP1A4,UGT2A1,1.8366601750585687e-07,1
LRP6,MYH9,1.8366488063747965e-07,2
DUSP16,FYN,1.8366076852668633e-07,54
NOTCH1,SCN5A,1.836601008498029e-07,8
ABLIM3,NTN4,1.8364505649515195e-07,2
ALOX5,GGT5,1.836440018596064e-07,14
LHCGR,TH,1.8364389364755596e-07,4
KLF4,YWHAZ,1.8364316727949088e-07,160
PLEC,SMAD2,1.836389729170662e-07,16
TCF7L2,ZBTB16,1.8363779584011178e-07,6
CYP2S1,SLCO1B1,1.8363517251263062e-07,12
KYNU,SCARB1,1.8362614482778095e-07,4
CKB,SLC7A6,1.8362383968906215e-07,1
FUT2,ST8SIA1,1.836191481402634e-07,8
LEP,MAP2K1,1.8361684794854227e-07,1
ALDH8A1,PDHX,1.8361118205738827e-07,74
CERS6,PLPP1,1.8360498024033722e-07,40
COPB1,POLR1A,1.8359298792347545e-07,2
EGR1,FRS2,1.835858118119186e-07,6
ANAPC1,TUBB2B,1.8358335895918287e-07,2
GDAP1,PEX13,1.8357889430831165e-07,4
CDK6,HMGB1,1.8357233955157426e-07,1
CHRNA7,CREBBP,1.8357197251184232e-07,8
ATG4D,RPTOR,1.835698122468199e-07,6
FTMT,SLC26A7,1.8356711456909056e-07,12
PRKACG,PSMD12,1.8356492148541292e-07,1
GRB10,RAP1GAP,1.8356403948335895e-07,37
SLC29A1,SLC32A1,1.8354693764877084e-07,2
FOLH1,MTHFS,1.835373050577497e-07,3
CST2,KCNN4,1.8352791168278296e-07,3
COPB1,SEC24D,1.8351936148519599e-07,2
IL4,VAV1,1.8351646407603153e-07,18
ACER2,SLC16A12,1.835159452456825e-07,8
DIO1,SAA1,1.8350473851569404e-07,1
IL12B,TSLP,1.835044391995666e-07,16
NCAM1,SCN7A,1.834966720607826e-07,3
HSP90B1,JUN,1.8349591179855906e-07,2
NTN4,PPP2R1B,1.8349417985064065e-07,1
SLC13A2,SLC13A3,1.8349358388292103e-07,4
CXCL8,SMAD3,1.8349350061619418e-07,6
ALDH9A1,SLC1A3,1.8348965236114623e-07,7
GRPEL1,UBE2J2,1.8348722718997124e-07,2
PREX1,PRKCI,1.834801603983749e-07,8
ABI1,ACTB,1.8347911983685773e-07,12
CHP1,IL3,1.8346360860140484e-07,3
CDC25B,TP53,1.834619898777312e-07,6
CCL2,F2,1.8344475577709092e-07,81
COG3,CYTH1,1.834222496110982e-07,2
CREB3L2,LEPR,1.8342170797795362e-07,18
ARPC5,WIPF3,1.8341936640868658e-07,36
KIF1B,KIF26B,1.8341866692139774e-07,3
DOK6,GAB2,1.8341851948378007e-07,6
GTF2A1,RNGTT,1.8341587823197947e-07,12
LAMB1,THBS3,1.8341347640671302e-07,1
ATG16L1,NEDD4,1.834118758583155e-07,15
REST,SLC38A9,1.8339569152203694e-07,4
CAPZB,CNIH3,1.833901147052508e-07,2
ARRB2,PIK3CG,1.8338708625738795e-07,12
DSG1,PTK2,1.8338347690383117e-07,8
IDE,MIR181D,1.8337978213711636e-07,4
CPS1,RRM1,1.8337545758405503e-07,9
CDK6,PLCG2,1.8336739990992834e-07,8
HDAC2,MX1,1.8336658058615285e-07,1
CSNK2B,SHTN1,1.8336649532102456e-07,1
CSNK1A1,TP53AIP1,1.8336401344520858e-07,4
CTSL,LMX1B,1.833628004987986e-07,1
IFNG,TOX,1.8336251503224081e-07,30
SHMT2,TCN2,1.8335983386602692e-07,6
ATP1B1,GPX7,1.8334667117869685e-07,1
NUP93,TRMT11,1.8334410101239484e-07,12
GABRP,GABRR1,1.8333735152253894e-07,6
H4C4,KMT5C,1.8333074880763633e-07,16
APBA1,IL1RAP,1.8332680085109132e-07,2
ALK,FGF4,1.8332130058418272e-07,6
SLC28A3,UPB1,1.8331338505483963e-07,6
PER3,PLCB2,1.833111014093447e-07,2
KLF2,STAT5A,1.8330987868372026e-07,6
GABRP,GABRR3,1.8330969356328275e-07,12
CREBBP,YEATS2,1.8330464612859032e-07,2
PGM2,SETD2,1.833009607802675e-07,3
FURIN,ITGB6,1.8329451063892055e-07,6
CYFIP2,PRKCA,1.8329238926639846e-07,2
KLB,RPTOR,1.832897358333696e-07,4
AQP3,MYL2,1.832888969488522e-07,2
MAPK13,TIE1,1.8328668716094398e-07,1
CALM3,RBFOX1,1.8328543436820263e-07,26
GSK3B,KIF5A,1.8328440099663057e-07,4
BEGAIN,DLGAP1,1.8327279516228145e-07,14
COL11A1,COL16A1,1.8326167110448984e-07,42
FSHR,PLA2G4C,1.8325740535164348e-07,11
B4GALT5,DCTN4,1.832567277152453e-07,33
GRIN1,PDE4A,1.8325525448966337e-07,9
NUP210,TNFRSF1A,1.8325089316539865e-07,10
IGF1,RPS6KA1,1.832482590854075e-07,6
NUP62,SLC26A6,1.8324280404158344e-07,1
ANGPT1,ANGPT2,1.8323612671622413e-07,4
IL6,LBP,1.8322926920166793e-07,6
ITGB8,RAC1,1.8322801613734897e-07,10
CDC27,UBE2E1,1.8322351735215042e-07,25
B4GALT4,SLC2A9,1.8322092332212492e-07,3
HMGA1,POLR2E,1.832105030432876e-07,9
BLVRA,RXRA,1.8320300299023984e-07,2
GRIN2A,HIVEP2,1.8320215776431686e-07,7
KIRREL3,NOTCH1,1.8319869943272948e-07,4
CAMK2G,MEF2A,1.831982964055808e-07,12
CTSL,GGA1,1.8318248939941384e-07,2
RARS1,VARS2,1.8318043006060325e-07,12
GOT2,MAT1A,1.8317003769308116e-07,30
HSD17B8,LTA4H,1.831612124192361e-07,2
EGFR,MST1R,1.8315732167502782e-07,24
ARRB2,RAC1,1.8313430650272224e-07,14
ARCN1,MAN1A1,1.831331487073879e-07,18
CD163,HSPH1,1.831317783529407e-07,4
KDM4A,RAD51B,1.8313061983086192e-07,55
KCNJ2,VEGFA,1.8313058224302547e-07,51
PAX8,PLCB1,1.831229345938823e-07,2
NCSTN,TBL1XR1,1.8311857838231027e-07,12
PHGDH,RPTOR,1.831177098843284e-07,4
LIG3,PALB2,1.8311322091957294e-07,3
MAP1LC3B,RABEP1,1.831047665527367e-07,6
M6PR,TPD52L1,1.8308872284933386e-07,2
CR1,TLR4,1.8308581390155983e-07,72
LIG3,RAD50,1.8307554106034019e-07,4
MAN2A2,MGAT3,1.8307188798249996e-07,4
ARCN1,NT5C1A,1.830594313171711e-07,6
KIF24,TPTEP2-CSNK1E,1.8305433613363675e-07,2
COL1A2,SV2C,1.8304825507205655e-07,3
HSPH1,STAB2,1.830482027065372e-07,4
SERPINB6,SERPINE2,1.8304754023645842e-07,6
FOS,PPARG,1.8304188795555544e-07,24
BIN1,ITGA2,1.8303839510735997e-07,1
B4GALT1,NOTCH2,1.8303669868657835e-07,4
PDE8B,PGM1,1.8302920068435924e-07,2
PLA2G4A,PRKG1,1.8302502033384904e-07,4
COL4A3,HPSE,1.8300974602425413e-07,1
SCT,UGT1A10,1.8300681770970799e-07,15
MYLK,PPP3CA,1.8300536641646659e-07,2
FGF21,IGF1,1.830040437637989e-07,27
RBM5,SF3B4,1.8300236659385405e-07,3
INSR,PFKFB2,1.829958904409068e-07,1
SYT9,TGFA,1.8298837921315592e-07,16
ACLY,MMUT,1.829837057594023e-07,6
ARHGAP26,GARRE1,1.82983256991065e-07,4
LAMTOR2,TP53,1.8297879122997074e-07,3
AKT3,TLN1,1.8296990234034638e-07,2
KRT25,PKP2,1.8296442167164973e-07,40
GABRB1,GRK6,1.8295642645327348e-07,4
IL4I1,TPO,1.8295090048470186e-07,4
CEP152,IFT46,1.8294356607384543e-07,1
ADCYAP1R1,GLP1R,1.8293695004875654e-07,20
APC,FBXW11,1.8293286356089547e-07,3
BCO1,GPIHBP1,1.829233731709401e-07,9
DOCK3,GARRE1,1.8291709835693837e-07,2
GNAI1,S1PR2,1.8291535747337672e-07,63
KCNN3,PRKCG,1.8291005388082482e-07,2
PPP2R5C,SSU72,1.8290462833192578e-07,1
PRKCE,WASL,1.8289791877735585e-07,12
PARP10,PARP8,1.8289135361726494e-07,5
CSNK1A1L,SFRP2,1.8288721328412687e-07,27
HDAC7,XPO1,1.8288455177512943e-07,29
NUP88,SLC25A12,1.8288299008517583e-07,4
BCL2,SELE,1.8288013419187622e-07,5
ARRB2,PPP1R1B,1.8287907899150468e-07,2
DDX42,POLR2H,1.828713651619296e-07,3
TNRC6A,TXNRD1,1.8286804959188885e-07,1
RHOA,RNF14,1.8286498004727036e-07,1
ADAMTS16,LAMB1,1.8286376324283538e-07,2
FCER2,GNA15,1.8286315495164018e-07,2
DGKE,MTMR2,1.8286007374967994e-07,2
IGF1R,KDR,1.8285387848315793e-07,12
NUP93,RPL17,1.828513660484532e-07,1
AGPAT4,ETNK1,1.828394734781913e-07,18
ARHGAP26,MAP2K4,1.8283913435131657e-07,6
ABCC1,MTHFR,1.828370379541866e-07,2
FZR1,RFC3,1.8282728449182592e-07,24
CDKN2A,CKM,1.8280812241755484e-07,1
AKT3,GINS3,1.8280192996822375e-07,4
HLA-A,NFKB1,1.8279939817400503e-07,22
SCN10A,UGT2B15,1.8279301652879276e-07,4
IL1RAP,REL,1.827881974669765e-07,4
ALDH3A2,KDSR,1.827663265174806e-07,2
PFKP,RAPGEF5,1.827660163211675e-07,2
ERBB4,NEDD4,1.8274648423023446e-07,36
H2BC5,RELA,1.8274636592874316e-07,4
ARC,GRIN3A,1.8274322338464785e-07,24
CDH5,INPP5D,1.8273330483217159e-07,72
ARRB2,CACNA1A,1.8273152768699674e-07,2
DYNC1LI1,MAP1LC3A,1.8273112090128052e-07,3
IFNGR2,VEGFA,1.8272959075412957e-07,18
KRAS,PIK3R5,1.8272468932378771e-07,18
THBS3,TNR,1.8272198569017442e-07,3
ARNTL,MAP2,1.8272142909836475e-07,6
GNAI1,SLC6A1,1.8272089138005737e-07,6
ARC,MAPK14,1.8271730717334123e-07,8
COL4A4,THBS2,1.8271340040953987e-07,3
CD3E,P2RY2,1.8270712861164404e-07,6
ELMO1,PIK3CB,1.8270683538670895e-07,30
BTG4,PFKL,1.827025499778756e-07,1
SLC14A2,SLC22A4,1.8269796316595573e-07,110
EDN1,IL6,1.8269753387922805e-07,10
ADRA2A,TALDO1,1.8269620956819685e-07,3
DYNC1LI1,UVRAG,1.8268638513063706e-07,2
GTF2A1,VPS37C,1.826843510355225e-07,2
SLC30A7,SLC6A9,1.8268378029577074e-07,15
GJA1,HTR2A,1.826797327961998e-07,63
ARMC9,KIF3A,1.8267530776938656e-07,1
ADCY2,TALDO1,1.8266004531142244e-07,1
DTX1,HEYL,1.8265801671191184e-07,2
EPHA3,PIK3CG,1.826573057374227e-07,9
CHL1,SCN9A,1.8265090891607846e-07,3
HOMER2,PPFIA3,1.8264840662141069e-07,2
MDC1,XRCC3,1.82622631683671e-07,3
ST6GAL1,ST6GALNAC3,1.8262082836304882e-07,132
PCSK5,PRKACG,1.826203947356704e-07,11
EXOC4,IFT22,1.8261209788761334e-07,1
BTN1A1,BTN3A2,1.8261039909835594e-07,12
ADCYAP1,GRIN2B,1.8260636865570964e-07,6
RXRA,SLCO1B1,1.8260596007513286e-07,10
THRB,ZNF516,1.8260385559187853e-07,2
IFNL4,TYK2,1.8260180101314916e-07,4
MAD2L1,MAPK8,1.8259856204849712e-07,6
CSNK1A1L,WNT4,1.8259542686584543e-07,72
FUT2,ST3GAL6,1.82594652431943e-07,8
CYP2W1,UGT2A1,1.8259443379520235e-07,1
C1D,PABPC1,1.825927269383243e-07,20
NF2,SIRT1,1.8259152244502906e-07,9
MCPH1,SMC2,1.825878950534321e-07,4
NDC80,RHOB,1.8258544454141656e-07,4
PIK3R2,SESN1,1.8257221856901595e-07,8
FSTL1,MMP2,1.82570258762856e-07,3
RASSF5,RXRG,1.8256977144896305e-07,6
AGPAT4,PNLIPRP1,1.8256835687679995e-07,2
CYBRD1,MT1X,1.8256686260542664e-07,5
ACOX2,CS,1.82554945479807e-07,8
IL5,MAPK14,1.8254443911637727e-07,72
ANO4,TRPM6,1.8254188447845246e-07,6
COL4A4,NOTCH1,1.8252612876690222e-07,4
CD36,HPX,1.825258664212015e-07,1
FGF6,GAB1,1.8252442799716884e-07,84
SLC4A2,SLC4A7,1.8251720230127494e-07,11
FCER1G,MUC4,1.8251159872306744e-07,1
C1GALT1,COLGALT1,1.8250986499879218e-07,1
NINL,TTC30B,1.8250482014536829e-07,1
EZH2,GSK3B,1.824985187623418e-07,16
BCL2,ZAP70,1.8248706644616308e-07,10
FGF9,RHOA,1.8248119874423688e-07,3
MAP2K4,VAV3,1.8248045029201077e-07,9
ADCY8,GLS,1.82480169503518e-07,32
DTX1,PPARD,1.824792983384782e-07,4
AGPAT1,PLPP3,1.8247804754734087e-07,6
AKT3,CAPN10,1.8247777244795316e-07,4
CYP1A1,UBE3A,1.8247672077068936e-07,3
ELMO1,PREX1,1.824708390829599e-07,20
PHIP,STK38,1.8246730704163383e-07,2
ATP1B2,GLS,1.8246364996699072e-07,2
CREB5,TNFSF11,1.824567336581952e-07,14
FOXO6,STK11,1.8245226395448752e-07,12
POLR2H,TSN,1.824467730671131e-07,5
CYP2B6,GPX4,1.8243989075017453e-07,22
ARRB1,CAMKK2,1.8243560750974552e-07,2
LAMB1,TMPRSS6,1.8243393213879243e-07,5
GALNT11,MUC19,1.8242544394531102e-07,8
CHRM2,FNBP1L,1.8242200537166645e-07,16
PSMD7,SNCA,1.8242093240139479e-07,8
BBS9,CEP41,1.8242063386242346e-07,8
CYFIP2,IGF1,1.8241897237203375e-07,3
IGFBP5,PTEN,1.8241496836406752e-07,18
APC2,FOXO3,1.824032169750467e-07,4
EGFR,PLA2G4E,1.824031402956431e-07,3
FBN1,VCAM1,1.8240155232764964e-07,228
DENND1A,RAB7A,1.8240125854163125e-07,2
IRS1,PPARG,1.823904017738895e-07,24
DCTPP1,POLR3A,1.8239005400433328e-07,2
COL4A1,F13A1,1.823801772785072e-07,10
MRPL33,RPL3,1.8237982096810117e-07,34
LDHC,PPP3R1,1.823753734697675e-07,1
ADRA1A,DRD2,1.823729618528544e-07,24
SAP18,WT1,1.823709823156605e-07,1
MAP4K4,TLR4,1.8236986135785862e-07,180
PTPN2,PTPRC,1.8236828766676334e-07,850
ATG5,UBE2V1,1.8236779698701868e-07,570
MAPK3,SYNE3,1.823639301790081e-07,6
GPAT3,LYPLA1,1.8235963494817042e-07,2
PKN1,TRIM24,1.823568966941025e-07,4
GLB1,HSPG2,1.8233583107146898e-07,76
NT5C1A,PRUNE1,1.8233424725622172e-07,2
MAPK10,NPHS1,1.8233083665109007e-07,1
PER2,PPARD,1.823053921157225e-07,4
UBE2G2,UBE2J2,1.8230486977278428e-07,16
CAMK2A,UNC5B,1.8230237384120329e-07,10
CAMK2A,KIT,1.822881056736035e-07,14
IL6R,JUN,1.82283079741552e-07,2
LEPR,RHOA,1.8228083820126528e-07,6
PPARG,TLE3,1.8228036022757035e-07,66
ACSL6,NUDT12,1.8227516231609161e-07,42
IZUMO1,ZP3,1.8227219555910779e-07,2
PRKCA,VAV2,1.8226291231826508e-07,3
LPIN1,SLC44A1,1.8224240857141657e-07,6
CAMKK2,IGF1R,1.8223851583343276e-07,2
KCNN4,SLC9A1,1.8223589748345148e-07,2
CREB1,GRB2,1.8223133677747194e-07,21
DLL3,KCNJ5,1.8222660003175406e-07,1
CYP2F1,MAPKAPK2,1.8222212037788936e-07,42
GNAI1,PRKCE,1.8222066603771717e-07,27
CSF2,IKZF1,1.822193165981822e-07,301
COL4A1,THBS2,1.8221884728886195e-07,8
LCK,PRKG1,1.8221194686418585e-07,2
CYP2C8,SLC16A10,1.8220628662999972e-07,7
FXYD6,ST3GAL1,1.8219976046414862e-07,12
PPARGC1B,PPP3CA,1.821991810757595e-07,4
ACOT6,CROT,1.8219406339170519e-07,4
COL13A1,COL25A1,1.821867108425801e-07,24
AHI1,EXOC6,1.821866977280706e-07,5
IFNL1,IL34,1.8218108266410127e-07,1
PDE2A,PDE4B,1.821751114627901e-07,20
KCTD15,TGFA,1.8217448210337828e-07,20
NCOA2,UBE3A,1.8217311752166676e-07,18
CYP2J2,HSD17B2,1.821629825871085e-07,6
COL25A1,COL7A1,1.8215117192355024e-07,6
HIPK2,TAF6,1.8214355179679842e-07,1
RPL3,RPL39L,1.82142549794688e-07,1632
PSAP,UGT8,1.8213276044485938e-07,21
ABLIM3,RGMA,1.8213152001403135e-07,22
NPR2,PFAS,1.8213093255781132e-07,2
CUL1,WWTR1,1.8212850013317924e-07,3
FBP2,GSK3B,1.8212178720666827e-07,4
CACNA1C,GABARAPL1,1.821197050944079e-07,4
CACNA1G,MAPK3,1.821175965727173e-07,8
RAB1A,SEC16B,1.8211431626767736e-07,54
RPLP1,RPSA,1.8211333077666758e-07,18
H3-3A,TXN,1.8210843677479716e-07,1
CNGB1,GPC1,1.8210196389914733e-07,15
FUS,TRA2A,1.8210165215748474e-07,5
HNRNPU,TFAP2A,1.8209020913317886e-07,8
HHEX,PBX1,1.8208458129328584e-07,90
ACOT12,ACSBG1,1.820791197815197e-07,1
CTU2,TRMT9B,1.820708923365598e-07,18
PIK3R1,SHBG,1.8206975838097605e-07,2
CYP17A1,HSD3B2,1.8206933052877794e-07,24
ARHGAP26,BCAR1,1.820681105879629e-07,16
LPAR3,PLPPR1,1.8206587064639735e-07,5
GSS,UGT2A2,1.8206409890808573e-07,1
IL6,MYC,1.820634963345391e-07,6
ATF3,ATF6,1.820590256329524e-07,1
IL22,IL6,1.8205345497790404e-07,4
AOC1,COMT,1.8205214999053587e-07,54
KCNJ11,MLXIPL,1.820472448343935e-07,1
PTPRC,RAG1,1.8204724298698237e-07,25
NR3C1,TNFSF11,1.8204412656510983e-07,35
CST2,RYR3,1.8204380343907664e-07,3
MMP9,PTPN11,1.820427152976585e-07,91
CACNA2D1,DAG1,1.8204077312372613e-07,80
PIK3R2,TNS1,1.8203983009890123e-07,4
LYPD5,PIGK,1.8203911844594245e-07,6
ACOX3,ALDH2,1.820369162075508e-07,4
CSGALNACT2,SDC4,1.8203244500636373e-07,4
PAK5,PRKCG,1.8202866769456705e-07,2
CCL4,PRKAR2A,1.8202858585586456e-07,40
EFNB2,PARD3,1.820255496490627e-07,7
GPAT4,PLA2G4A,1.8202368344370778e-07,16
HSPA4,TUBB2B,1.8200017848357675e-07,1
ADCY2,PER3,1.8199465046109253e-07,1
OVGP1,PRDM9,1.8199319123020827e-07,6
ALPL,NTN1,1.819921155998827e-07,2
APPBP2,TRIM24,1.819917185841291e-07,4
CAPZB,MAN1A1,1.8199134643737125e-07,3
CALM3,GPC5,1.8198776996491972e-07,4
B3GAT2,CHST11,1.819749407087438e-07,18
CTDP1,MSH2,1.8197242468431796e-07,3
CYP4A11,ELOVL6,1.8196601274667047e-07,5
CSNK1A1,PRKCH,1.819648431933274e-07,2
AP2A1,BIN1,1.8195893522476858e-07,2
CYP2C18,HRAS,1.8195690720812507e-07,8
IGF1R,PRKCA,1.8195640127949275e-07,4
SEC61G,UGGT1,1.81953060988486e-07,3
ETNK1,MBOAT1,1.819428959853875e-07,42
SLC38A4,SLC6A20,1.819418987460016e-07,58
ABCA13,ABCB4,1.8193776796238126e-07,3
MGST1,NCOA1,1.819356056920185e-07,6
CASP2,CNDP1,1.8193117057307973e-07,1
LOXL4,MMP9,1.8192943549732145e-07,26
CAMK2A,FBP2,1.8192282524864822e-07,2
KDM4C,UBA3,1.8192200685468451e-07,16
HTR3E,SCNN1B,1.8191898476516144e-07,4
HPGDS,PAPSS2,1.819173007788777e-07,1
DEF6,DOCK2,1.8190956051211682e-07,8
ELMO1,MAPK14,1.8190815425089825e-07,10
GABARAPL1,TOMM40,1.8190547912411148e-07,4
BDKRB1,LMAN1,1.818957156748032e-07,3
IL11,WNT2,1.8189458235913966e-07,6
DAPK1,NEO1,1.8189037239343028e-07,6
CACNA1C,SCN1A,1.8187801975599882e-07,4
CDC25B,TSC2,1.818750519078094e-07,1
MYC,SPRED1,1.8187412080076607e-07,3
RIPK2,VAV2,1.8187392596402675e-07,5
GUCY1A1,KCNN4,1.8186857175805926e-07,1
CBL,FBP1,1.818667652031536e-07,2
CDH8,NECTIN4,1.818652328884817e-07,27
GSN,KDM3A,1.8185226879907646e-07,4
