gene_i,gene_j,pair_importance,n_shared_pathways
COL1A2,FZD1,8.853821868252491e-08,3
CRMP1,PIP5K1C,8.853795918639662e-08,1
PARP2,POLD3,8.853037844921985e-08,60
POM121C,PRKACG,8.852966582040267e-08,4
MAGOH,NUP62,8.852946820070429e-08,2
SUPT3H,YEATS2,8.852794290229819e-08,3
PPP3CA,SH2D2A,8.852715183138571e-08,2
SAP18,SMG1,8.852346411458711e-08,1
FGF9,IRS1,8.852286187295093e-08,21
FGF6,GADD45G,8.852125488179041e-08,20
ABCG8,SLC4A4,8.851941313281486e-08,4
HSD17B1,LRP8,8.85180710952227e-08,1
IRF5,ULK1,8.851710677400722e-08,48
KSR1,PSAT1,8.85162987143695e-08,8
HIC1,UBE2I,8.851609345494893e-08,3
HSD17B6,RETSAT,8.851285904221129e-08,4
HSD17B4,VDAC1,8.850250725735229e-08,8
CKAP5,NUP62,8.850207677824073e-08,1
HNRNPD,ZFP36L1,8.850062839392165e-08,675
DCP1B,LSM8,8.850056819485906e-08,9
LRP6,MAFB,8.850054254518267e-08,14
AGBL1,NICN1,8.84999109551643e-08,8
IFNGR1,ST3GAL3,8.849983369751957e-08,8
SLC30A8,SLC39A7,8.8498554022369e-08,32
CTR9,SUPT6H,8.849814382705379e-08,6
ABCC9,GNB4,8.849757193729602e-08,1
GPAM,PTGIS,8.849219369326533e-08,20
GRM1,RYR3,8.848868304767166e-08,1
EREG,TAB2,8.847947913804648e-08,12
CDH1,YY1AP1,8.84786175436858e-08,6
CDC25B,PPP1R12B,8.847749288776185e-08,2
ADCY3,MLXIPL,8.84710655846277e-08,2
PIK3CG,REL,8.847028250732099e-08,6
CXCR4,TFRC,8.846866039746715e-08,9
INPP4B,IP6K2,8.846375743361206e-08,24
TLN1,VAV1,8.846064503131856e-08,3
TERT,TNIK,8.845350407682417e-08,1
APOE,GABRG3,8.844377698616346e-08,12
ARRB1,GRIA1,8.844106420824449e-08,8
ARCN1,RRM2,8.84405958837912e-08,3
AASS,ACADL,8.84394566469382e-08,1
IRF1,SOCS6,8.843901757858187e-08,65
H3-3A,PF4,8.843526444479721e-08,1
GGT1,NAT2,8.843129251090431e-08,3
GTF3C1,POLR3A,8.843075877931674e-08,10
KNG1,SHISA5,8.842496187003168e-08,8
EIF4E,SYMPK,8.842424692456774e-08,9
CUBN,SERPINE1,8.842400234243541e-08,1
GCM2,PTH,8.842275356357732e-08,2
FMO2,RPL18,8.842199150649321e-08,1
ADRA1A,CALM3,8.842013582768815e-08,6
DDC,DIO2,8.842002122329736e-08,15
MAP3K8,YWHAQ,8.841977262025564e-08,150
GLB1,PLA2G2E,8.84184472970763e-08,209
ABCB8,PEX19,8.84155078040294e-08,2
SUMO3,UBE2N,8.841451304419934e-08,3
BDNF,CAMK2G,8.84143487311917e-08,4
CAMK2D,LDLR,8.841378971169433e-08,5
ABCB1,ADCY9,8.841086440725121e-08,2
NCOA1,RPS6KA1,8.84091890273643e-08,4
EIF4E,KSR1,8.840832245911774e-08,3
ADCY9,PAPSS1,8.840492441986037e-08,20
DCD,PLA2G2A,8.840405154586506e-08,15
GAS1,TGFA,8.840315206121163e-08,40
ABCA4,LRP10,8.840159182454954e-08,1
CD14,TANK,8.839647253500865e-08,6
DBNL,PPFIA4,8.839434428864479e-08,1
CEP192,MYBL2,8.839357334977649e-08,3
DCK,POLR2E,8.839197042210935e-08,9
DENND2B,RIN3,8.83914501592642e-08,2
GATB,PSTK,8.838834493947918e-08,3
RPL21,RPTOR,8.838685083417674e-08,10
CACNA1C,ITGB8,8.837820084703335e-08,40
MAP2K1,WNT9A,8.837799470029495e-08,1
CHSY1,XYLT1,8.837776509518687e-08,30
AP3B1,GALC,8.836934245828965e-08,31
FYN,RPS6KA1,8.836551551557978e-08,108
CENPA,CENPX,8.836545426285647e-08,3
CDH15,SHOC2,8.836074982809805e-08,1
ELK3,FHL2,8.836032994175014e-08,22
ATP6V0A1,SEC61B,8.835752574043454e-08,7
ME3,UBC,8.835653083257473e-08,3
ABCC4,EPHX1,8.835544374895428e-08,6
IL20RB,JAK1,8.834704007871292e-08,18
ATP10A,SLC1A4,8.834661360812568e-08,8
TLR2,TLR9,8.834485332176456e-08,6
AP1M1,TGOLN2,8.834444154004473e-08,2
RHOD,SKA2,8.834281572944747e-08,1
HMGCR,UGT1A3,8.834025888582175e-08,2
PIAS1,TMPRSS2,8.833911380179416e-08,1
H3C6,SPAM1,8.833904985294794e-08,1
FGFR2,LAMB2,8.833780592879234e-08,11
AGT,ARRB1,8.833373139546796e-08,6
ANK3,NRP1,8.833333646355093e-08,16
SCARB1,SULT2B1,8.832474662767709e-08,1
MPP7,SLC1A5,8.831953154105097e-08,180
CEP192,CILK1,8.831884912297028e-08,1
EEPD1,NRIP1,8.831512001927727e-08,69
ACADS,ALDH1A1,8.830922132441188e-08,2
NCOA4,STAT3,8.830776598856005e-08,3
DPPA4,POU5F1,8.830775447924803e-08,12
TBK1,TLR9,8.830536302184555e-08,3
FABP6,UBC,8.830473774423808e-08,1
BOC,CTNNA2,8.830351561073257e-08,1
ACO2,SLC1A5,8.830214447835827e-08,36
ARSJ,CERS6,8.829670287068723e-08,35
MAPK3,MSH2,8.829309572355726e-08,4
CAMK2G,GNA14,8.8290194377727e-08,6
PDE6A,RRM2,8.828999242815883e-08,4
HDAC7,LRP5,8.828940423200038e-08,3
BAAT,GPX5,8.828548018081223e-08,2
ADCY8,WNT5A,8.828509622920148e-08,80
TLE1,YWHAZ,8.82849539257298e-08,130
FH,P4HA2,8.828461642296226e-08,14
IL1F10,IL36B,8.828386910408881e-08,1
DGKE,GLB1,8.828368041292085e-08,19
PRR5,VAV2,8.82832960069635e-08,6
MAPKAPK2,NTRK2,8.828245589799979e-08,210
AOC1,COMT,8.827958652162596e-08,54
RARB,RLBP1,8.827745657524755e-08,5
ALDH3A2,VANGL2,8.827727774518075e-08,8
SEPTIN8,SHC3,8.827661860388857e-08,5
SEC24B,SELENOS,8.827612418826902e-08,1
GABBR1,HTR1E,8.827582295107474e-08,35
ARCN1,GPAM,8.827432953079084e-08,30
MYLK,NRG1,8.827361552832258e-08,4
ATP8B3,PLD1,8.826418218532694e-08,2
PLD1,SLC44A2,8.826036435038986e-08,1
TSC2,WNT4,8.825826828632681e-08,6
KCNC2,KCNH8,8.82492584417451e-08,336
HUS1,WT1,8.82474537888811e-08,1
SFTPD,XBP1,8.824046234442069e-08,6
ATP11A,ATP1B1,8.823489139331286e-08,1
ADH7,GSTA3,8.823370518954456e-08,18
ADCY10,ERLEC1,8.822452457479812e-08,1
DUSP6,ELP1,8.822418671172727e-08,5
ATP6V1A,RPL38,8.822363564142677e-08,5
AP4E1,TGOLN2,8.821859209806604e-08,2
CCNA1,PHLDA1,8.821594785213271e-08,8
CACNA1D,PER2,8.821381669577022e-08,1
AGO2,BMP2,8.821260710778489e-08,2
PTHLH,SCTR,8.821142571946439e-08,2
CALM3,DHRS9,8.82004952037126e-08,3
EEPD1,HDAC3,8.820021882294249e-08,6
ADRB2,ITPR2,8.819230573329823e-08,16
CACNA1D,HSD3B1,8.818519092734789e-08,2
CYP2C8,KMO,8.81814088415922e-08,1
CDK6,PDGFC,8.817151897488884e-08,5
MAP3K5,TXN,8.81683192843763e-08,3
SEH1L,TOP2A,8.816797629901396e-08,20
B3GALNT1,SMPD3,8.816437743112223e-08,52
PIAS2,TFAP2A,8.816285906876331e-08,16
BRAF,TRRAP,8.816276420020586e-08,1
EMX2,LAMB2,8.815983764537405e-08,8
MCM8,TFDP1,8.815456239985586e-08,3
CYCS,GZMB,8.815227926090019e-08,24
EPHB4,KDR,8.814830421144393e-08,6
FIBP,MAP2K1,8.814275531676685e-08,1
GPR37,HSPA7,8.814082974595294e-08,1
GCKR,TEK,8.813590686903201e-08,3
CBX6,WWP2,8.813346852321047e-08,1
GFPT1,GSK3B,8.81330074961606e-08,8
ATG7,TSC2,8.812862650753317e-08,2
SGK1,TRPV3,8.812522526528237e-08,3
KDM1A,SMARCE1,8.811673689423133e-08,28
EGR1,TRIB1,8.81139049815734e-08,171
MBD4,MGMT,8.811355478588467e-08,6
CSTF3,LSM8,8.811295854986116e-08,6
ACTB,MAP2K1,8.810821050531104e-08,2
NTN4,SIAH1,8.81055939316866e-08,1
BDKRB2,PRKACG,8.810290319516412e-08,8
CLASP1,RBX1,8.810226329990928e-08,2
NRG3,PTPN1,8.810185181293405e-08,230
RASGRF1,WASL,8.810134468663355e-08,16
COPS7B,UBE2I,8.810068922541585e-08,6
CXCL12,GABRG2,8.809127306179982e-08,56
CD14,PML,8.809071072590768e-08,2
MTR,UGP2,8.80906529943104e-08,4
ABCB9,AGA,8.808699148617668e-08,15
HLA-DRB1,P2RY2,8.80846766082577e-08,21
ARHGEF15,NET1,8.808466289700334e-08,5
CYB5A,CYB5R3,8.808148271866045e-08,3
GDI2,MON1B,8.807702500668313e-08,6
ATRIP,POLD1,8.807637397190149e-08,4
ARHGEF3,FARP1,8.807149752600185e-08,14
MAPK14,SCRIB,8.807006901534464e-08,2
CD3G,PRG3,8.806942020100905e-08,1
CHRD,DCN,8.80688156475647e-08,3
OSBPL1A,RXRA,8.806847340281365e-08,2
IFT81,KIF17,8.806506812675252e-08,2
NRG1,PRKG1,8.806479832174086e-08,8
DGKB,PRKCA,8.806323315013742e-08,4
PRKCB,SLC38A1,8.806160689545095e-08,4
COL13A1,SPP1,8.805844581641353e-08,16
MYLK4,PLCB2,8.805737980455142e-08,4
ACTB,ITPR2,8.805459184003071e-08,16
IPMK,PRKCA,8.805018792537305e-08,49
ABCB9,PPT1,8.804666862261001e-08,5
APBA1,CAMKK2,8.804661177919115e-08,1
CXCL8,SERPINB5,8.804314788335432e-08,2
LRRC1,VANGL2,8.803563859328956e-08,8
GRM1,OR2H1,8.803071575395431e-08,3
HCK,TAB1,8.802914663874617e-08,1
MIRLET7I,NOTCH4,8.802658949906099e-08,18
CYP3A7-CYP3A51P,HTR1A,8.801978115144184e-08,28
DIO1,SEPHS2,8.801157924676062e-08,8
RAP1B,TRAK1,8.801093898114232e-08,4
CHMP7,SKA1,8.800406448017384e-08,1
POLE,RAD51B,8.799365655121821e-08,220
ADRA2A,CACNA1D,8.799189917784352e-08,6
FLOT1,TNFSF10,8.798981386097064e-08,9
CYP2B6,SLC16A10,8.79882412713592e-08,7
DBH,UGT1A5,8.797844586183601e-08,2
ARPC2,TGOLN2,8.797419031344837e-08,4
CYP2C8,ELOVL4,8.797267566270268e-08,3
GUCY1A2,PLA2G4F,8.796467285132614e-08,4
LDHB,PRKACG,8.795946371265018e-08,1
PPP4R2,REL,8.795783319748285e-08,4
HAL,MCCC1,8.79557935096198e-08,5
CDS1,NUP93,8.795314698772927e-08,1
GPLD1,NUP88,8.795161932084739e-08,1
PLEC,PRKCA,8.795156247742852e-08,2
BRK1,PTK2B,8.794791028776672e-08,1
GNAO1,PLA2G4C,8.7947652716025e-08,2
APBA1,SYT2,8.794637551545748e-08,2
INPP4B,PLCG1,8.79458162820084e-08,12
DIO2,NPY,8.794057294671451e-08,21
CHRD,RGMB,8.794045674997975e-08,4
ITPR3,KCNA4,8.794023135091525e-08,7
CROT,FAR2,8.794018447571312e-08,14
KIF21B,KIF5A,8.792724029427212e-08,6
ESD,UGT3A2,8.792697503423597e-08,9
ELMO1,PRKCE,8.792637956895009e-08,15
NDUFA5,NDUFAF2,8.792524042178229e-08,3
CNGB1,KIF24,8.792256626459032e-08,3
ACO2,BAG6,8.791870698132698e-08,1
MAN1A1,SPTA1,8.791836473657592e-08,3
NFATC2,PIP5K1B,8.791644558470146e-08,10
ANAPC1,MYC,8.791562561283328e-08,4
KDR,MYB,8.791554411298012e-08,30
ATP6V1G3,MAPK13,8.790990834763035e-08,29
ADRA2C,PTPN1,8.790798900351962e-08,10
GPR37,UBE2G2,8.790543294190725e-08,6
DSE,XYLT2,8.790472525570089e-08,12
RAB3A,RAB3IP,8.79000573716926e-08,4
CDC25B,RRM2,8.79000339182312e-08,1
ARNT2,FMO3,8.789893909029918e-08,6
CACNA1C,LAMA2,8.789634970557403e-08,16
NOG,USP15,8.789567371159102e-08,8
ATG4C,RPTOR,8.788960385586187e-08,30
FGD4,NGEF,8.788540933890587e-08,4
ESR1,RET,8.788400052139878e-08,2
NSFL1C,OS9,8.788181366329676e-08,15
ECE1,SULT1A1,8.787994687509126e-08,1
FBP1,LDHB,8.787245153740741e-08,4
CHCHD7,GRPEL1,8.786720013103748e-08,6
GSTA4,NAT2,8.786717997065947e-08,18
LSR,MAPK3,8.786539801297621e-08,4
POLR2B,POLR3A,8.786444495589851e-08,4
CACNG8,SCN5A,8.786434158025713e-08,2
DNMT3A,KAT2A,8.786395682286025e-08,13
CREB1,KRAS,8.786301298560639e-08,51
PEBP1,SH3RF1,8.786067769624613e-08,6
PPARD,PPARGC1B,8.785717353632094e-08,4
GATA4,KIT,8.785346978208642e-08,84
IL12B,JUN,8.784877825879223e-08,16
SUMO3,THRB,8.784783034343491e-08,1
NBAS,RAB1A,8.783763266161555e-08,120
CCT5,TBCD,8.783651139765425e-08,1
PFKL,VAV2,8.783251814747928e-08,1
GALNT1,SLC35D1,8.783057392491855e-08,5
H3C11,PYGO1,8.782976734789116e-08,2
NRG2,RAC1,8.782768978754518e-08,6
FOXP1,KLF4,8.782424236523879e-08,128
APH1B,NTRK1,8.781455651529768e-08,2
PRLR,STAT1,8.781308332335887e-08,15
DLL1,TBL1XR1,8.7809156172771e-08,56
JAK3,ST6GALNAC2,8.780579463518734e-08,2
RBL1,RBX1,8.780434512800639e-08,3
GLI2,ROBO1,8.780368716473919e-08,12
CHL1,GRIN1,8.780359195270648e-08,3
MED1,UBE3A,8.779932773409864e-08,6
TLL2,TMPRSS6,8.779076487996917e-08,5
IRS2,VAV2,8.778503898842008e-08,16
ATP5MC2,UQCRFS1,8.778080271823127e-08,24
RHOB,STAT3,8.777826065430501e-08,12
MAPK13,PARK7,8.777799465065073e-08,4
DUSP5,POU2F1,8.777727344977393e-08,3
CCND1,PDGFD,8.777442137387348e-08,56
NAGPA,PSAP,8.777315230190652e-08,1
CEP162,PLK1,8.77687733602528e-08,2
ACADS,PPT1,8.776470039606465e-08,2
PRKCB,PRKD3,8.776016385825258e-08,8
CYP24A1,PDE4B,8.776001883071605e-08,40
NT5C3A,PDE3B,8.775294135787703e-08,6
ELOC,JUN,8.775050450160471e-08,2
NCAM1,SCN1A,8.774953386136986e-08,1
FAS,PPP3CA,8.774870519090427e-08,4
CALML5,RYR2,8.7747430654872e-08,2
CXCR4,WNT4,8.774694804554913e-08,18
COL21A1,ITGA6,8.774650614995493e-08,5
RAP1GAP,YWHAZ,8.774623907470414e-08,5
CSNK2B,PLA2G4F,8.774573245773354e-08,1
CDK5R1,IQGAP1,8.774536297551094e-08,1
GSN,TJP1,8.774510600904034e-08,32
GNAI3,TUBB1,8.774504323127985e-08,1
BEST3,TRPV3,8.774414617107595e-08,2
B3GAT2,DSE,8.773824339632741e-08,27
NFKBIA,PIK3C2G,8.77372138492272e-08,51
PAPPA2,SHISA5,8.773409287954337e-08,2
CCL2,CXCR2,8.773279007824803e-08,27
KAT2B,SERPINE1,8.77303996671408e-08,4
PIK3C2B,PLD1,8.772845205839985e-08,1
CALM3,FBP1,8.772550508240329e-08,2
COL8A2,CTSL,8.772413195856643e-08,2
ADCY7,RPS6KA1,8.772393458866823e-08,12
PCK1,TXN,8.771331924672943e-08,2
PTHLH,RBL1,8.771232895554704e-08,2
GATAD2A,H3C11,8.771230720905354e-08,4
GNAI2,PLCG1,8.771131496110307e-08,15
PANK4,TPK1,8.770626695742134e-08,12
ACACB,PPP2R2A,8.770341963781902e-08,1
CPSF2,SNRNP70,8.770046938666454e-08,12
HSD3B1,PRKD2,8.769973192102043e-08,1
MCCC2,NMRK1,8.769535497776815e-08,1
EED,TNRC6C,8.769382388099101e-08,30
FGF4,PLCG2,8.76932562121624e-08,6
MPP7,VANGL1,8.769163167294397e-08,25
CALM3,LYZ,8.769113435391773e-08,1
RAB1A,TUBG1,8.768986705510663e-08,24
AGTR1,PLD1,8.768883597021215e-08,2
HTR1B,PDE1C,8.768819426130392e-08,6
DPPA4,SALL1,8.768630283174045e-08,66
ANGPT1,PTK2,8.768305426176681e-08,4
ADAMTS17,THSD7A,8.76752747439961e-08,6
CREB1,NBEA,8.767440474114162e-08,27
EIF4E2,MRAS,8.7670812831675e-08,1
DNAJC19,TIMM22,8.76696455431869e-08,2
BARD1,CSNK2A2,8.766910871334706e-08,6
PPARGC1A,SERPINB5,8.766745115037129e-08,6
GNAI1,NCOA2,8.766688757649237e-08,9
FRS3,PRAG1,8.766287717953958e-08,5
PIK3R1,RIPK1,8.766272913129924e-08,4
H2AC1,HDAC10,8.765562142798444e-08,1
MAP2K1,MDM4,8.765266557020368e-08,1
ROCK2,TNF,8.765195502746792e-08,1
LRP12,SDR9C7,8.764958625562258e-08,6
IL1A,MAPK8,8.764420494766546e-08,54
GRIN2B,PRLR,8.764416897480112e-08,18
LY96,TANK,8.764207631079608e-08,9
NCF2,PIK3CG,8.764112256753886e-08,12
PLCG1,RNASEL,8.763699810288017e-08,1
CD14,KIT,8.763263467262813e-08,14
FGF18,SOX6,8.762671260820198e-08,4
GNAI1,TALDO1,8.762596253227468e-08,3
ETS1,KRAS,8.76242540984139e-08,294
ALDH7A1,NOS1,8.761911233825155e-08,6
CHRM5,HTR1A,8.760816575739088e-08,28
BCL2,SMPD3,8.760725674756147e-08,65
PSMD13,SEM1,8.760663032051734e-08,6
MAPK14,MOS,8.760226011608752e-08,16
SNCA,UBC,8.760093815618486e-08,8
ARHGAP35,STK10,8.75965628921449e-08,2
ELMO1,PLCG2,8.759621336965062e-08,10
ITIH2,MEPE,8.759161586671671e-08,12
PIK3R1,TNFAIP8,8.758682579212973e-08,2
GGH,MGST1,8.758523861729373e-08,3
INO80,PSMB7,8.758362213256987e-08,1
NDUFA5,NDUFV3,8.758174110945482e-08,6
ADCY3,PPP2CA,8.758062763902785e-08,4
LAT,VAV2,8.757761602931624e-08,35
MDM4,TAF2,8.757212910381895e-08,2
C5,CSNK1A1,8.756669700460407e-08,2
CDH2,LRP6,8.756550518630968e-08,34
CP,PFKL,8.756405378562704e-08,1
PTGS2,SLC2A1,8.756300261258954e-08,4
ALDH1L1,NT5E,8.756244085361686e-08,1
CREBBP,RASSF1,8.756221880901194e-08,2
DCK,POLR1A,8.755543698391044e-08,2
NOTCH1,NT5E,8.754953578771207e-08,4
NDUFAF6,NDUFV3,8.754634389651628e-08,6
PDIA6,SEC62,8.754589705025258e-08,3
CD36,MLXIP,8.75421406476562e-08,1
ARF6,RAB12,8.754196171231743e-08,10
PRKN,PSMD13,8.754135816246844e-08,2
IFT88,MFN1,8.753922031701222e-08,3
ADAMTS2,TMEM38B,8.753326397048511e-08,10
MAPK13,NOD2,8.753179652210008e-08,10
LAMC1,RUNX1,8.752858445676415e-08,13
C3AR1,TFPI,8.752850870763495e-08,10
GJA1,PTPN1,8.752470027551591e-08,45
TANK,TNFRSF1A,8.752159099216043e-08,15
EIF4E2,SH2B2,8.751709890120196e-08,2
CCND1,WNT5A,8.751541265322911e-08,80
KSR2,TENT4A,8.751452170348746e-08,6
COX7C,TBL1XR1,8.750911045518617e-08,20
NDUFA4,NLRP3,8.750062522461244e-08,36
EGR4,MAPKAPK3,8.750045310534915e-08,1
DBNL,PRKCB,8.749882240977058e-08,2
EIF2AK2,IFNAR2,8.749737421404058e-08,4
GPC5,HSD17B1,8.749492697024408e-08,4
CCL2,SERPINB5,8.749473829195298e-08,27
NRIP1,UBE3A,8.748709015244512e-08,69
ARFGAP1,PPP6R3,8.747927478699087e-08,6
AKAP1,MICU3,8.747579016699092e-08,1
KCNH2,KCNH8,8.74731947521329e-08,252
ACSL3,PEX5L,8.74731291844455e-08,2
NFASC,SPTA1,8.746243196355863e-08,2
MAPK1,SMAD3,8.745906433143061e-08,30
MRPL46,MRPS6,8.745895383258095e-08,16
HSPA1L,UBE2G2,8.745795951337065e-08,4
GNAS,SLCO1B1,8.745020174671936e-08,4
H3C11,MSL2,8.744859059106602e-08,1
COL9A1,STAT1,8.7447047825151e-08,5
COL23A1,MMP9,8.74416953223884e-08,39
CYP2F1,FMO2,8.744005786098796e-08,2
ITGA6,ITGA8,8.74394475703288e-08,100
B4GALT6,GALNT10,8.743879334009257e-08,6
IGFBP3,MAPK1,8.743232438913895e-08,16
EED,MAP2K3,8.743098640628944e-08,5
KIF11,KIF20B,8.742651935733647e-08,6
ADGRB1,SESN1,8.742251766946652e-08,2
PDE1C,RHOA,8.74199699296696e-08,1
CDH2,DAB1,8.741786954648523e-08,17
NFKB1,TNFRSF10B,8.741474033513441e-08,1
CKAP5,PPP1R12B,8.74122162708435e-08,3
MAPK1,SPHKAP,8.741146696137486e-08,12
CXCR4,DCC,8.74075851728813e-08,18
CYP4A11,PLA2G6,8.740352086533676e-08,1
H3-3A,NCAPH2,8.74015885221624e-08,2
CACNA1I,KCNJ5,8.739945477527951e-08,9
GTF2H4,USP1,8.739726394442944e-08,3
PLD1,PPP2R2A,8.739377932442949e-08,1
CSF1,HRAS,8.739374851021112e-08,32
AMY2B,PIK3CB,8.73908359011466e-08,2
SLC13A3,SLC39A6,8.739041845728934e-08,1
ASIC2,GRM1,8.738952317344229e-08,4
PCF11,PPP2CA,8.738030032873212e-08,1
NCOA4,PAX8,8.738029322330476e-08,1
ANO7,SLC9C2,8.737965373484258e-08,1
FZD7,GLI2,8.737920331736149e-08,16
CACNA1C,GUCY1A1,8.73777659116115e-08,2
CD3E,GNB1,8.737446677287153e-08,2
DNM2,NFASC,8.736535761499908e-08,1
FGF20,TP53,8.736433971724144e-08,14
CDH16,TNC,8.736373016682286e-08,4
B9D2,TPTEP2-CSNK1E,8.736317980151398e-08,2
DLL3,RFNG,8.73555521252456e-08,2
CDH15,GLUD1,8.73527028488752e-08,1
B3GNT2,FUT1,8.735235465905049e-08,164
ALDH2,PDHX,8.735089303161105e-08,74
FOS,HUS1,8.734164747004058e-08,4
PERP,TOP2A,8.734114054220754e-08,5
GABRA1,WWOX,8.732999341857935e-08,11
GLB1,HS6ST1,8.732821179300572e-08,114
ADHFE1,AOX1,8.73274466073326e-08,2
B9D2,BBS4,8.732630263352803e-08,2
GPX3,IL6,8.732305894312404e-08,38
NFATC2,PLA2G4F,8.73230505682443e-08,2
CD46,LRP2,8.732136280720226e-08,8
ADCY9,RPTOR,8.731827546432092e-08,12
CDS1,LIPC,8.731752083284456e-08,14
ALAD,UGT1A10,8.731601575107106e-08,6
SCFD1,SEC23A,8.731396930703832e-08,36
INTS7,SNAPC3,8.730533096468207e-08,1
KALRN,MAP4K4,8.730282795947156e-08,15
H2BC5,LMO1,8.730281750857216e-08,10
EGFR,NCOA4,8.729784539696084e-08,3
FBXW11,NEDD4L,8.728688808493552e-08,12
ATG16L1,RRAGD,8.72856488145594e-08,30
TSC2,WIPI1,8.728485312303746e-08,1
ATF6,SEC24C,8.72830199227792e-08,2
COPB1,GPAT4,8.727761979798743e-08,1
MRPL15,RPL10L,8.727574396516502e-08,2
CDKN2A,HDAC2,8.727295502941601e-08,4
COL7A1,RAC1,8.726988731666552e-08,2
PLA2G6,ULK1,8.726933605392635e-08,3
NCF4,RHOA,8.726785516444124e-08,3
COL4A2,COL7A1,8.726649092238858e-08,4
GRB2,LBP,8.72647376581881e-08,1
LTBP1,QSOX1,8.726131097795224e-08,6
LCK,SEH1L,8.724743689736414e-08,20
EEF1A2,RPS14,8.724606933574464e-08,10
ORAI1,PDE2A,8.724596511910931e-08,1
BSND,SGK2,8.724197364529118e-08,6
COPB1,CYP3A43,8.723898403673047e-08,3
RAB5C,SNX9,8.723785712740073e-08,12
CYP2C9,MMAA,8.723397115772968e-08,1
MAT1A,PAPSS1,8.722938793503943e-08,20
CHERP,SF3A2,8.722848265918515e-08,3
CYB5A,PTGIS,8.72282011066261e-08,2
BAAT,UGT2A2,8.72272923335693e-08,2
MAPK8,SDC2,8.722605054911625e-08,4
TNFRSF6B,UBE2N,8.722583810794049e-08,3
ITGAM,RAP1A,8.721818223200728e-08,12
ADRB2,GPR18,8.721213368145797e-08,8
FGFR2,PTK2B,8.720874589140948e-08,11
ATP6V1G3,GAB2,8.720365502395188e-08,29
ACADL,HSD17B4,8.720196022649757e-08,12
ABCG1,CYP2C18,8.720154198726959e-08,1
ALDH7A1,DHTKD1,8.719448813092796e-08,33
CCNH,SUPT6H,8.71943459518354e-08,9
ITGB1,PPARG,8.719091330415078e-08,30
CYCS,RBX1,8.718851418620943e-08,8
ELAVL1,PFKP,8.718683908170988e-08,2
RASSF5,STAT5B,8.718455901205828e-08,6
PTPN1,SH3GL3,8.718337078938987e-08,10
AKT3,CACNA1C,8.718282082376128e-08,12
KIF5A,PLA2G6,8.718073019053918e-08,1
GNAI3,SELL,8.717857250909826e-08,3
POLR3A,UPB1,8.717529897950271e-08,2
JUN,RUVBL2,8.717384403222894e-08,3
MAP2K1,PPARG,8.716970843527146e-08,12
ETNPPL,PITPNM2,8.716895768164552e-08,3
MMP9,MTDH,8.716883545587614e-08,26
KIT,SHH,8.71686932159475e-08,14
CACNA1C,CACNG8,8.716567819616605e-08,16
GLB1,NAGPA,8.716289907383905e-08,19
PPP1R12B,TPTEP2-CSNK1E,8.716283739218511e-08,3
PSMD12,UBE2G1,8.716003326488438e-08,3
GALNT3,PPP2R1A,8.71578384326055e-08,16
ADHFE1,STARD3,8.715625199329224e-08,1
CDK5R1,HRAS,8.715275500532828e-08,32
PRKACG,SHB,8.715271807939e-08,6
FHL5,FSHR,8.714680463795562e-08,66
GADD45A,HMGCR,8.714643170750398e-08,24
ABCA1,FABP1,8.714491404576963e-08,6
ATG5,TAX1BP1,8.714328301570868e-08,114
ESR1,PIK3CG,8.714273724841348e-08,6
DNAJB11,GGT1,8.714140165011486e-08,1
AICDA,JAK3,8.714103749696278e-08,2
HMGA1,SLC2A1,8.713965371498489e-08,2
CACNA1B,HTR5A,8.713947726353884e-08,3
IRF1,MAP2K1,8.713498471742452e-08,13
ATRIP,KDM4A,8.712399335308874e-08,1
GFER,HAO1,8.711687371487642e-08,1
DAPK1,TP53,8.711534701250079e-08,18
NOTCH2,TSC1,8.711339916089855e-08,1
DDC,DUSP1,8.711124164229033e-08,10
DRD2,MAPK13,8.711098331559697e-08,6
GPAT4,MBOAT1,8.710077483074587e-08,35
MAP2K1,PMAIP1,8.709536943239473e-08,7
GRIA1,LINC01063,8.709310538035364e-08,16
RBX1,TACC3,8.709176579912992e-08,4
GNG7,SMURF1,8.709019949648678e-08,4
ABCA4,ABCC9,8.708964926995577e-08,2
COPA,SLC35D2,8.708876819696343e-08,2
JUN,TLE1,8.708606155756365e-08,26
ALK,LCK,8.708384058309093e-08,2
TNFRSF10B,TRAF1,8.707727072732041e-08,2
GRM1,NOS3,8.707554144393725e-08,1
ATF6B,CDKN2D,8.707309717692624e-08,1
RETSAT,UGT2A2,8.706980025863231e-08,1
CCND3,ROR2,8.70671215125185e-08,3
AASS,DHTKD1,8.705991694918369e-08,9
H4C5,RAD51B,8.705203727769453e-08,165
GGT5,GLYATL3,8.70518874762638e-08,1
CACNA1D,GCK,8.705136034237171e-08,4
NCOA2,RAC1,8.704911752995444e-08,12
SIAH1,SRC,8.704856213626044e-08,2
DCN,SMAD3,8.704791021330038e-08,3
CACNA1S,CTNNA3,8.704734232554967e-08,16
ARSB,HSD3B2,8.704254383928856e-08,1
HTR1E,KCNJ5,8.704131703174411e-08,5
CREBBP,PTCH1,8.703915983787613e-08,16
ACER2,SPTSSB,8.703784057221475e-08,24
CACNA1C,CASP12,8.703658449515927e-08,6
ALOX5,FPR2,8.703458020953292e-08,2
ABCG1,FABP6,8.703453602265654e-08,1
