gene,degree,importance_sum,importance_mean,n_nodes
H3C6,71,0.030354824,0.00042753274,1
TCF7,156,0.030345602,0.0005835692,3
CDA,72,0.030271709,0.0012613212,3
MAP4K4,300,0.030221611,0.0015110805,15
CDKN1C,18,0.030219968,0.0016788872,1
EGR2,110,0.030145248,0.0013702386,5
CD86,104,0.030074101,0.00057834806,2
RPS29,240,0.029982373,0.0009994124,8
XRCC5,25,0.02997305,0.001198922,1
ABCC1,37,0.029940356,0.0008091988,1
PROC,44,0.02969428,0.00134974,2
GCK,98,0.029517185,0.00060239155,2
FGFR2,946,0.02948493,0.00034284804,11
ARHGEF2,44,0.029471464,0.0013396121,2
PLA2G6,28,0.029403748,0.0010501338,1
DMGDH,17,0.029392116,0.001728948,1
LPIN2,18,0.029385606,0.0016325336,1
KTN1,19,0.029376412,0.0015461269,1
FANCD2,19,0.02933694,0.0015440495,1
SIAH1,17,0.029277373,0.0017221984,1
NDUFB1,19,0.029263172,0.0015401669,1
PGM2,75,0.02914012,0.0011656048,3
BCKDHB,96,0.029091062,0.0009090957,3
ALDH9A1,37,0.029088777,0.00078618317,1
HSPG2,56,0.029077947,0.001038498,2
POLR2B,61,0.029025907,0.00047583453,1
SOCS1,2576,0.029017944,0.0005181776,46
PIP5K1B,180,0.028990228,0.0008052841,5
LPL,180,0.028913226,0.0008031451,5
TUBG1,72,0.028876342,0.0016042411,4
ACTN1,840,0.028836366,0.00068658014,20
APP,264,0.028818347,0.0006549624,6
CEP78,17,0.028776722,0.0016927484,1
TPM1,59,0.028767932,0.00048759207,1
SKA2,18,0.028730549,0.0015961416,1
INPP5E,72,0.028721353,0.0015956308,4
HLA-DRB1,378,0.028685143,0.0005312064,7
ABCB1,42,0.028674582,0.00068272813,1
POLR3F,14,0.028671805,0.002047986,1
SULT2A1,38,0.028659862,0.0015084138,2
TP53,225,0.028562296,0.00012694355,1
PHGDH,34,0.028514175,0.0016773044,2
DCN,51,0.02848848,0.001675793,3
NRIP1,552,0.028475726,0.0011864885,23
CTSC,32,0.028470915,0.0017794322,2
CALML5,50,0.028460188,0.00056920375,1
TFAP2C,153,0.028454205,0.0016737768,9
CAPZB,24,0.028444998,0.0011852082,1
PAK5,34,0.028423533,0.0008359863,1
CHRM2,600,0.028422648,0.00037896866,8
TNKS,180,0.028401494,0.0014200746,9
UPB1,24,0.028396346,0.0011831811,1
CREB3L2,129,0.028379792,0.00065999525,3
PFKL,37,0.028351294,0.0007662512,1
PHC1,25,0.028297031,0.0011318813,1
SERPING1,16,0.028281126,0.0017675704,1
CASP1,54,0.02828068,0.00052371627,1
RAD50,47,0.02821822,0.0006003877,1
GBA,18,0.028216947,0.0015676082,1
KLC3,20,0.028199598,0.0014099799,1
SLC32A1,38,0.028110597,0.0014795051,2
MMP7,19,0.028094146,0.0014786393,1
VPS37B,39,0.027978683,0.0021522066,3
PRKN,54,0.027964547,0.001035724,2
RXFP2,17,0.027949832,0.0016441077,1
TNFAIP3,476,0.027837655,0.00081875455,14
KCND2,120,0.02783285,0.00046388086,2
ATP6V1G1,29,0.027813615,0.0009590902,1
ACTR2,792,0.027790563,0.0006316037,18
BLNK,38,0.027752835,0.0014606756,2
GAL,15,0.027751565,0.0018501043,1
SLC38A9,40,0.027745917,0.0013872958,2
MMP9,897,0.02773832,0.00040200463,13
ALK,64,0.027735488,0.000866734,2
PDGFC,100,0.027731452,0.0013865726,5
RFC3,488,0.027720504,0.0004544345,8
ATRIP,27,0.027660673,0.0010244694,1
NTRK3,72,0.027601864,0.001533437,4
CCL2,1377,0.027541382,0.0005400271,27
GRK6,20,0.027505279,0.0013752639,1
NPY,175,0.027498975,0.001099959,7
ATP2B1,28,0.0274784,0.0009813715,1
SOD3,17,0.027348531,0.0016087372,1
TH,116,0.027320903,0.0009421001,4
SLC14A2,320,0.027281683,0.0008525526,10
KCNJ2,1190,0.027231157,0.0003890165,17
DEPDC1B,42,0.027171616,0.0012938865,2
SMARCB1,18,0.02713583,0.0015075462,1
F3,41,0.027103089,0.00066105096,1
GNA14,42,0.027100485,0.0006452496,1
H2AC1,19,0.0270988,0.0014262525,1
MC3R,34,0.027078088,0.0015928287,2
VCAN,40,0.027074765,0.0013537382,2
ARRB1,146,0.02706773,0.00037079083,2
QDPR,28,0.027061064,0.0019329331,2
BCHE,51,0.027049452,0.0015911441,3
RCC2,18,0.027026745,0.0015014858,1
GABRG2,136,0.027013548,0.0015890322,8
VAMP3,104,0.026989423,0.0010380547,4
SELE,17,0.026945489,0.0015850287,1
PDS5A,12,0.026945045,0.0022454204,1
PTK2B,64,0.02693344,0.000420835,1
ACKR3,120,0.026899131,0.0017932754,8
LDLR,41,0.026886454,0.00065576716,1
ALDH5A1,36,0.026884712,0.0014935951,2
LPAR3,17,0.026856929,0.0015798194,1
TEC,84,0.026804999,0.0009573214,3
LDHC,17,0.026770094,0.0015747114,1
AP1B1,20,0.02676923,0.0013384615,1
IL7R,754,0.026753644,0.0009225394,26
IDH3A,25,0.026749182,0.0010699673,1
GPX4,275,0.026727088,0.0010690836,11
CBS,90,0.026597232,0.00059104955,2
NDUFA12,72,0.026567342,0.0014759634,4
FLT1,152,0.026511226,0.00069766387,4
CCNC,21,0.026484184,0.0012611516,1
CRADD,17,0.026360901,0.0015506413,1
RRM1,41,0.026315525,0.0006418421,1
RPL17,26,0.026244827,0.0010094164,1
TRAF2,93,0.026211794,0.00028184726,1
CES2,17,0.026204543,0.0015414438,1
SCTR,17,0.02618916,0.0015405389,1
CACNG3,85,0.02618582,0.0015403423,5
NOG,56,0.026173148,0.0018695106,4
VANGL1,24,0.026165925,0.0010902468,1
CCL3,78,0.026165133,0.0010063513,3
POLR2A,136,0.026123025,0.00038416212,2
MFN1,15,0.026086787,0.0017391191,1
TIRAP,56,0.026076796,0.00093131413,2
EPS15,23,0.02601192,0.0011309531,1
CHPT1,16,0.025877496,0.0016173435,1
ALOX5,170,0.025857087,0.00030420104,2
GSTT2,18,0.025842696,0.0014357053,1
PANK1,19,0.025806842,0.0013582548,1
ARNT,30,0.025781542,0.0008593847,1
NEDD1,224,0.025753874,0.0016096171,14
HNMT,13,0.025752867,0.0019809897,1
GRM3,162,0.025740534,0.0014300296,9
HSD17B7,38,0.025690844,0.0006760748,1
GPR83,30,0.025685508,0.0017123673,2
CCR6,171,0.025601588,0.0013474519,9
INHBB,17,0.025558453,0.0015034385,1
LRRC7,54,0.025556944,0.0014198301,3
FST,20,0.02553109,0.002553109,2
PPP3CA,172,0.025529426,0.0002968538,2
MYH9,34,0.025504768,0.0007501402,1
NUP88,76,0.02548865,0.00033537697,1
CEP192,18,0.025445305,0.001413628,1
THRA,76,0.025436912,0.0013387848,4
GRM5,90,0.025432413,0.00084774714,3
THBS3,13,0.02541257,0.001954813,1
DAAM1,114,0.025409507,0.0013373425,6
MGST3,23,0.02540865,0.0011047239,1
HSPA6,168,0.025393607,0.001058067,7
CKAP5,32,0.025384352,0.000793261,1
CD28,2703,0.025355829,0.0004971731,53
LHCGR,23,0.025335617,0.0011015486,1
AGPAT1,19,0.025321519,0.0013327115,1
PREX1,100,0.025275318,0.0010110127,4
TEAD1,76,0.02524671,0.0013287741,4
GSN,104,0.025211984,0.00096969167,4
DCTD,28,0.025189841,0.0017992745,2
RAB4A,19,0.025179325,0.0013252277,1
RPL27,27,0.025106356,0.000929865,1
ALDH1A2,90,0.025091967,0.0013939983,5
ALDH7A1,150,0.02506125,0.00050122495,3
NDC80,20,0.025051588,0.0012525794,1
RPL5,84,0.025021633,0.0008936298,3
ITGB6,50,0.024996411,0.0009998565,2
SNAP25,25,0.02496419,0.0009985676,1
BSG,18,0.024960626,0.0013867015,1
NTF3,203,0.024939328,0.0008599768,7
CAMK2G,216,0.024896048,0.00023051897,2
MTHFR,58,0.024827208,0.0008561107,2
BCR,26,0.02480867,0.0009541796,1
RPS14,165,0.024790358,0.00075122295,5
CCN2,15,0.024757124,0.001650475,1
CSF3R,40,0.024747325,0.0012373662,2
G6PC2,38,0.024736933,0.0013019439,2
SLC8A3,25,0.024702849,0.0009881139,1
C1QA,20,0.024699507,0.0012349754,1
IL17A,152,0.024686687,0.0012992993,8
UGT2A1,15,0.024683256,0.0016455504,1
MYOD1,16,0.024682326,0.0015426454,1
XBP1,30,0.024670932,0.0016447289,2
RLN2,112,0.024633419,0.0015395887,7
VNN1,13,0.024627358,0.0018944121,1
HK1,41,0.024616372,0.00060039933,1
SMARCA4,39,0.02460356,0.0006308605,1
GATA4,264,0.024571255,0.0011168752,12
MCM8,22,0.024545891,0.0011157223,1
TNFSF10,108,0.024543555,0.00068176544,3
NT5C1B-RDH14,26,0.02454337,0.0018879515,2
SPTB,36,0.02453945,0.0013633028,2
CKAP4,30,0.02449967,0.0016333113,2
FLT3,176,0.024482701,0.000556425,4
TRPC6,92,0.02447977,0.0010643378,4
IFIH1,156,0.024467466,0.00094105635,6
RPL37,26,0.024418985,0.0009391917,1
PLB1,68,0.024386719,0.0014345129,4
ATP5MC3,152,0.024362694,0.0012822471,8
GRB10,1036,0.024331722,0.0008689901,37
IDI1,41,0.024321849,0.0005932158,1
CDON,72,0.024300842,0.00202507,6
RAMP1,32,0.024283465,0.0015177166,2
EFNA1,108,0.024266494,0.0013481384,6
PPP1R1B,30,0.024262521,0.0016175015,2
SLC9A1,56,0.024244998,0.0008658928,2
APOE,123,0.02420152,0.0005902809,3
SEC24B,17,0.02418488,0.00142264,1
GML,7,0.024101792,0.003443113,1
MAP3K2,21,0.024068028,0.0011460965,1
CR1,60,0.024062628,0.0012031314,3
HTR4,22,0.024038406,0.0010926548,1
B4GALT5,165,0.023894934,0.0015929956,11
CDK5RAP2,16,0.023885163,0.0014928227,1
PRKAR1A,262,0.023850124,0.00018206201,2
DRD4,210,0.02382991,0.0011347577,10
PSMD3,39,0.023818549,0.000610732,1
SLC25A12,36,0.023814522,0.001323029,2
ABCA1,66,0.023802837,0.0010819472,3
TNPO1,14,0.02378881,0.0016992007,1
MAN1A2,15,0.023787508,0.0015858338,1
GRIA1,180,0.023781933,0.0005284874,4
CASP2,31,0.023768036,0.00076671084,1
KCNMB1,15,0.023752946,0.0015835298,1
CCR7,256,0.023747401,0.0014842126,16
RASGRF2,30,0.023698939,0.00078996463,1
PSTPIP1,13,0.023698265,0.0018229434,1
NINL,18,0.023696406,0.001316467,1
SLC6A11,36,0.02368832,0.0013160177,2
C1S,17,0.02365494,0.001391467,1
ABAT,59,0.023595037,0.00039991588,1
NDUFB6,19,0.023526361,0.0012382296,1
CS,64,0.023520753,0.0007350235,2
TLR4,984,0.02349431,0.00028651598,12
NGFR,138,0.023490114,0.00051065465,3
EREG,57,0.023460824,0.0004115934,1
DNMT3B,38,0.023394652,0.0012312975,2
WNT2B,40,0.023386763,0.00058466906,1
GTF2H3,50,0.023364523,0.00046729046,1
EDN3,90,0.02329762,0.0012943123,5
ARHGAP35,40,0.023295613,0.00058239035,1
GPX7,15,0.02323293,0.001548862,1
RRAS2,21,0.023195244,0.0011045354,1
PDE8A,11,0.023171498,0.0021064999,1
HES5,125,0.023142254,0.0009256901,5
SMAD6,50,0.023126379,0.0009250551,2
MTR,43,0.023024764,0.0005354596,1
CYP2R1,140,0.023020701,0.0016443357,10
MAP3K4,34,0.022983227,0.0013519546,2
MTNR1A,11,0.022978999,0.0020889998,1
CHRNB4,16,0.02294965,0.0014343532,1
ATP6V0A4,23,0.022897331,0.0009955361,1
SMARCA2,162,0.022874143,0.0012707857,9
GRIN3A,408,0.022827236,0.00033569464,6
SCARB1,24,0.02282182,0.00095090916,1
UGT2B28,84,0.022813223,0.001086344,4
MTRR,130,0.02275282,0.001750217,10
ATG5,988,0.022738205,0.0008745464,38
LIPC,224,0.022729127,0.0014205704,14
MCCC1,140,0.022711817,0.0008111363,5
MYL12A,16,0.022703685,0.0014189803,1
AHR,160,0.022692164,0.0014182603,10
SDC1,296,0.022659587,0.0006124213,8
NMNAT1,14,0.022652984,0.0016180703,1
NAMPT,144,0.022632709,0.0012573728,8
AP1G1,17,0.022594357,0.0013290799,1
RHOF,8,0.022555688,0.002819461,1
TEAD3,15,0.022538494,0.0015025663,1
THEM4,20,0.022495082,0.0011247541,1
RASGRF1,248,0.022484578,0.00072530896,8
GLDC,68,0.02247129,0.0013218406,4
RASA1,58,0.022424813,0.00038663473,1
ATP2B2,27,0.022400143,0.0008296349,1
RNF111,40,0.0223904,0.0011195199,2
EIF4E,210,0.022376806,0.00031966864,3
SRSF6,28,0.022346858,0.0015962042,2
UBE2V1,285,0.022337615,0.00039188797,5
CTBP2,64,0.022299621,0.0013937263,4
CYFIP2,31,0.022239776,0.00071741216,1
GDA,30,0.022231126,0.00074103754,1
MYLIP,56,0.022206472,0.0015861766,4
MAP1LC3A,13,0.022195946,0.0017073805,1
ALMS1,17,0.022181282,0.0013047813,1
TMPRSS2,15,0.022176404,0.0014784269,1
SSTR3,180,0.022152223,0.0014768149,12
MAX,28,0.022119377,0.0007899777,1
KIF2B,156,0.022113113,0.00085050426,6
CD3G,58,0.022100152,0.0003810371,1
EZH2,70,0.022085428,0.0006310122,2
GPX6,102,0.022037355,0.001296315,6
RPL38,135,0.021991245,0.0008144906,5
TRPC3,1539,0.021972539,0.00081379776,57
CBL,208,0.021953018,0.00021108672,2
STK24,4,0.021939516,0.005484879,1
RAMP2,15,0.02192223,0.001461482,1
ACOT7,26,0.021922074,0.0016863134,2
GABARAPL1,28,0.021916386,0.0015654562,2
KDELR2,26,0.021903753,0.0016849041,2
TNIP2,160,0.021896947,0.0006842796,5
DOCK2,50,0.021873172,0.0008749269,2
FGF23,206,0.021866122,0.00021229245,2
BLK,414,0.02185457,0.00095019874,18
CAV1,75,0.021853734,0.00029138313,1
GHRHR,34,0.021825317,0.0012838421,2
PKN1,26,0.0218103,0.0008388577,1
KCNJ12,34,0.021786427,0.0012815546,2
RPS6KA4,56,0.021773163,0.001555226,4
NR1D1,12,0.021763679,0.0018136399,1
CBX4,26,0.021757133,0.00083681283,1
IL33,75,0.021742728,0.0014495153,5
MMP8,11,0.02174042,0.0019764018,1
NR2C1,13,0.021692388,0.0016686452,1
DHODH,12,0.021691633,0.0018076361,1
SERPINA1,50,0.021681378,0.00086725515,2
CHRM3,774,0.021666842,0.00050388003,18
REL,62,0.021618774,0.0006973798,2
NCOA3,54,0.021583617,0.0007993932,2
AGL,17,0.021583375,0.0012696102,1
SHC3,54,0.021582024,0.0003996671,1
VAV3,78,0.021566253,0.00027649043,1
MAPK13,97,0.021528365,0.00022194191,1
MAN2A2,14,0.021507813,0.0015362723,1
MUC1,12,0.021483297,0.0017902747,1
NELFCD,54,0.021466471,0.0007950545,2
ITGAX,85,0.021414718,0.0012596893,5
DSG1,36,0.02139191,0.0011884393,2
NFATC2,126,0.02137968,0.00033936,2
PLK2,45,0.021352531,0.001423502,3
DAGLB,12,0.021328827,0.0017774022,1
RAB5C,46,0.021307822,0.00092642714,2
ASNS,18,0.02130539,0.0011836328,1
SEC61B,14,0.021277633,0.0015198309,1
PTGER4,2781,0.021269228,0.0007877492,103
HLA-DPB1,516,0.021257922,0.00049437024,12
DKK2,190,0.02124873,0.0011183543,10
TNFRSF11B,112,0.021239312,0.001327457,7
ABCG1,15,0.021230446,0.001415363,1
FGF19,183,0.021189896,0.00034737532,3
CACNA1C,206,0.021160085,0.00020543771,2
UGT2B4,112,0.021133065,0.0007547523,4
FSHR,286,0.021116996,0.0008121922,11
GOT1,540,0.02110969,0.00035182817,9
CBSL,58,0.021026965,0.00072506774,2
TLR3,56,0.020983491,0.0007494104,2
MTAP,30,0.020969804,0.001397987,2
ADCYAP1R1,125,0.02091685,0.00083667395,5
SPP1,188,0.020871287,0.00044406994,4
RGS12,10,0.02083152,0.002083152,1
HAAO,147,0.020781944,0.0009896163,7
HSPA7,15,0.020745905,0.0013830604,1
TRIB3,92,0.0206302,0.0008969652,4
SLC35D1,10,0.020626746,0.0020626746,1
SPDL1,18,0.020618321,0.0011454623,1
PIP5K1C,43,0.020611718,0.0004793423,1
HIBADH,175,0.020587893,0.00082351576,7
GDF7,26,0.020583935,0.0015833797,2
LIMK1,114,0.02056802,0.0005412637,3
ACSBG1,18,0.020534087,0.0011407826,1
IL6R,42,0.020531673,0.00048884936,1
M6PR,11,0.020530963,0.0018664512,1
PLA2G2E,264,0.020499544,0.00085414766,11
IL22,24,0.020492733,0.0017077278,2
ERCC2,52,0.020475687,0.0003937632,1
PSMD5,25,0.02044848,0.0008179392,1
PAPSS1,105,0.020414332,0.00097211107,5
CNOT1,11,0.020369126,0.0018517387,1
CHRNA7,64,0.02034,0.00127125,4
NBEA,66,0.020321082,0.00092368555,3
TACR1,90,0.020315576,0.001128643,5
NTRK2,390,0.020305775,0.0005206609,10
COPA,33,0.02030393,0.0006152706,1
RNF103-CHMP3,19,0.020303132,0.0010685859,1
POU2F1,20,0.020301273,0.0010150636,1
PPARG,366,0.020258283,0.00033210302,6
FCGR3A,196,0.02025047,0.00072323106,7
ENAH,48,0.020225085,0.0012640678,3
GPR37,13,0.020223796,0.0015556767,1
CYP4F22,32,0.020205626,0.0012628516,2
NEFL,110,0.020200107,0.0009181866,5
ASCL1,11,0.02017951,0.0018345009,1
HTR5A,39,0.020160567,0.0015508129,3
COL6A3,23,0.02015608,0.0008763513,1
ARPC5,117,0.020129332,0.0005161367,3
SPRED1,39,0.020061262,0.001543174,3
GJA1,324,0.020060271,0.00055722974,9
SETD2,10,0.020056281,0.002005628,1
KIF3B,13,0.020056168,0.0015427822,1
IL18R1,114,0.020006126,0.0010529539,6
OS9,100,0.019970775,0.0009985387,5
ACER1,15,0.019945506,0.0013297003,1
GUCY1A1,22,0.019944876,0.0009065853,1
RALGDS,25,0.019943852,0.0007977541,1
TNC,100,0.019936603,0.0007974641,4
SAP18,19,0.019917928,0.0010483119,1
APIP,28,0.019910248,0.0014221605,2
ACO1,30,0.019852363,0.0013234909,2
CXCL12,364,0.019849982,0.0003817304,7
ATP6V1C1,56,0.019847797,0.0007088499,2
RPN2,11,0.019824281,0.0018022074,1
DICER1,70,0.019801265,0.0014143761,5
CENPF,168,0.019767528,0.0008236471,7
MSRB3,12,0.019737853,0.001644821,1
VPS37C,13,0.019733803,0.0015179849,1
CCT8,14,0.019725576,0.0014089698,1
SMAD3,105,0.019718006,0.00018779053,1
LIG4,15,0.019706976,0.0013137984,1
DYNC1LI1,45,0.019705225,0.00043789388,1
ACADS,98,0.019658836,0.00040120073,2
XCL1,48,0.019645933,0.0016371611,4
ARHGEF25,30,0.01960619,0.0013070793,2
ITK,29,0.019563416,0.00067460054,1
GSTO2,23,0.019516304,0.000848535,1
EVL,15,0.019433064,0.0012955376,1
IPMK,784,0.019428074,0.0012142546,49
GABRB2,80,0.019423287,0.0012139555,5
UGT2B7,35,0.019380018,0.0005537148,1
RPE65,50,0.019367743,0.0019367744,5
SLC22A1,80,0.019349296,0.0009674649,4
UQCRFS1,144,0.01934257,0.0010745872,8
RAB14,19,0.019329494,0.0010173417,1
GNE,14,0.019329213,0.001380658,1
CNTRL,44,0.019313613,0.00087789155,2
ETS1,1617,0.019296674,0.0005847477,49
WAPL,24,0.019296063,0.0016080053,2
CCL11,448,0.019275509,0.00068841106,16
PTGFR,17,0.019275494,0.0011338526,1
WDR33,42,0.019254414,0.0013753152,3
ORAI1,24,0.019248944,0.00080203934,1
SELP,32,0.019221086,0.0012013179,2
ARHGEF12,68,0.019184606,0.0005642531,2
EPN1,28,0.019176692,0.0013697636,2
GRM8,102,0.019171767,0.001127751,6
NCF4,96,0.019156218,0.0005986318,3
CAMKK2,36,0.01912637,0.0005312881,1
IRF5,240,0.019116478,0.0012744318,16
SETD1A,11,0.019090818,0.0017355289,1
EXOC2,456,0.019090679,0.0015908899,38
HHIP,26,0.019087238,0.0014682491,2
ANXA2,22,0.019073714,0.0017339741,2
TNFRSF10A,36,0.019067436,0.000529651,1
GABRA5,45,0.019049607,0.0012699738,3
SH2D2A,11,0.019031052,0.0017300956,1
SULT1E1,48,0.018966423,0.0011854015,3
LAMA2,64,0.01896593,0.0005926853,2
UGGT1,9,0.018952059,0.0021057844,1
USP13,9,0.018941931,0.002104659,1
IL1R2,285,0.018938174,0.0009967459,15
APOC1,12,0.01892954,0.0015774616,1
RAMP3,30,0.018921379,0.0012614253,2
OR10G9,3,0.0189161,0.0063053668,1
BRIP1,52,0.018910162,0.000727314,2
FGF5,84,0.018867398,0.00022461188,1
TMED10,60,0.01882647,0.001255098,4
TALDO1,17,0.01880452,0.0011061482,1
PARK7,72,0.018800708,0.0010444837,4
FCER1G,22,0.018797023,0.0008544102,1
TNKS2,34,0.018795554,0.0011056208,2
ITPK1,30,0.018748771,0.001249918,2
RAB39A,9,0.018723683,0.0020804093,1
SFRP2,33,0.018716129,0.0017014663,3
DROSHA,10,0.018655483,0.0018655483,1
SLC34A1,11,0.018653821,0.001695802,1
PI4K2B,26,0.018621128,0.0014323945,2
FUT8,84,0.018607572,0.001550631,7
FABP1,36,0.018599916,0.0010333287,2
NR4A3,20,0.018537201,0.00185372,2
RNPS1,15,0.01852321,0.0012348808,1
CCL17,26,0.018504966,0.001423459,2
SP100,48,0.018498166,0.0015415138,4
ITGA9,28,0.018449556,0.0006589127,1
ABCG2,78,0.018424379,0.0007086299,3
RPA1,86,0.018422455,0.00021421458,1
PTBP1,12,0.018368844,0.001530737,1
UQCR10,36,0.018361561,0.0010200868,2
CTF1,11,0.018349726,0.0016681569,1
BMP7,308,0.018344285,0.00065515307,11
ATP4A,27,0.018323226,0.000678638,1
RORA,308,0.018322313,0.00083283236,14
BCAT2,65,0.018320385,0.0014092603,5
SLC29A1,14,0.01831951,0.0013085364,1
MBOAT1,77,0.018304536,0.0016640486,7
NEIL3,60,0.018285044,0.0015237536,5
ACADL,32,0.018227743,0.00056961697,1
RASGRP1,2080,0.018224107,0.00045560268,52
CACNA2D1,70,0.018181715,0.0012986939,5
SH3GL2,136,0.018174723,0.0005345507,4
RIMS1,78,0.018160423,0.0013969558,6
CHRNA3,15,0.018147621,0.0012098415,1
XRCC3,14,0.01813361,0.001295258,1
CHMP7,18,0.018132526,0.0010073626,1
SRGAP1,14,0.018120954,0.0012943539,1
SP3,72,0.01810898,0.0015090817,6
ATG14,26,0.018102229,0.0013924793,2
SEC23A,64,0.018091017,0.0011306886,4
RIPK2,300,0.018090859,0.00030151432,5
LPIN3,18,0.018078614,0.0010043675,1
PISD,12,0.018062875,0.0015052395,1
CCL22,33,0.018028986,0.0016389987,3
EFNA3,98,0.018012423,0.0012866018,7
ALDOA,48,0.018010156,0.0003752116,1
SOD2,64,0.01801002,0.00056281313,2
ARSB,20,0.018009279,0.00090046396,1
DIAPH3,506,0.017988434,0.0008176561,23
NDRG1,104,0.017971862,0.0013824508,8
ELOC,49,0.017916862,0.00036565025,1
MAP3K5,53,0.017898586,0.00033770915,1
FARP1,63,0.017884597,0.0019871774,7
ARHGEF28,112,0.017876249,0.0011172656,7
SMARCE1,280,0.017857362,0.00089286815,14
CR2,42,0.017809318,0.0012720942,3
POLD1,52,0.017798657,0.00034228186,1
FGD2,24,0.017756674,0.0014797229,2
CD163,22,0.017744865,0.0016131696,2
DNAJC7,7,0.017737523,0.0025339318,1
GMNN,9,0.017735947,0.0019706609,1
CDC25B,25,0.017733425,0.000709337,1
SPTA1,19,0.017674394,0.00093023124,1
IL4R,252,0.017666249,0.00063093746,9
WNT2,129,0.017666137,0.00041084035,3
NOD1,39,0.017665192,0.00045295365,1
GLI3,186,0.017652823,0.00056944584,6
DHRS9,36,0.017639942,0.0014699952,3
PPID,10,0.017602844,0.0017602844,1
TLE3,187,0.017590404,0.0010347296,11
CASP12,39,0.017585378,0.0013527215,3
GLP1R,21,0.017548151,0.00083562627,1
PANK2,18,0.01753861,0.0019487347,2
WT1,16,0.017529525,0.0010955953,1
IL7,125,0.01752853,0.0007011412,5
YEATS4,27,0.01752731,0.0019474789,3
ACSS3,30,0.017520174,0.0011680116,2
AGT,81,0.017516218,0.00021624961,1
ALG10B,162,0.017507302,0.0003242093,3
NEDD4,29,0.017492458,0.00060318824,1
FGF18,170,0.017486036,0.00020571807,2
CDC42BPA,10,0.017476523,0.0017476523,1
CCT5,10,0.017462313,0.0017462313,1
SMPD3,156,0.017462105,0.0014551753,13
AQR,11,0.017396087,0.0015814624,1
SLC35D2,13,0.017393421,0.0013379555,1
HSP90B1,28,0.017392423,0.000621158,1
NRP1,176,0.017370768,0.00078958034,8
BIN1,10,0.017369743,0.0017369743,1
GABRA4,56,0.017337184,0.0012383703,4
IGF2R,42,0.017322786,0.0012373419,3
PRKCI,86,0.017313216,0.0004026329,2
AAMP,12,0.017291624,0.0014409687,1
PLA2G2A,165,0.017278736,0.0005235981,5
DGKD,52,0.017237686,0.0013259759,4
ALDH1A1,35,0.017204486,0.0004915567,1
PGM1,100,0.017199095,0.0003439819,2
PPP1R14A,11,0.017168764,0.0015607968,1
MGLL,22,0.017156437,0.00077983807,1
ELL,24,0.017144311,0.0007143463,1
COL4A4,38,0.01712918,0.00045076787,1
FBXL7,24,0.017123092,0.0014269244,2
CCL3L3,28,0.017109891,0.0012221351,2
TERT,28,0.01709035,0.00061036967,1
HDAC4,96,0.017077576,0.00035578283,2
DGKQ,26,0.017076734,0.001313595,2
USP8,42,0.01706142,0.00081244856,2
CEP41,18,0.01706115,0.0009478417,1
DPM3,27,0.017056951,0.0018952168,3
SLC7A1,11,0.01705289,0.0015502628,1
PDCD6IP,65,0.017000642,0.0013077416,5
EIF4G2,12,0.016986579,0.0014155483,1
ARHGAP17,26,0.016957449,0.0013044191,2
ERBB3,196,0.016953025,0.0003459801,4
CAP2,8,0.016940113,0.0021175141,1
DHRS3,42,0.01693774,0.0012098387,3
EGR1,141,0.016937738,0.00036037745,3
SMYD2,48,0.016930763,0.0014108969,4
MUC3A,9,0.016927753,0.0018808614,1
IL5,600,0.016897669,0.00033795336,12
EIF2AK2,34,0.016887097,0.00049667933,1
GPR17,13,0.016883228,0.0012987099,1
ST6GALNAC1,9,0.016827391,0.0018697102,1
SCN3B,10,0.016819155,0.0016819155,1
PLXNA4,42,0.01680449,0.0012003208,3
CYP24A1,168,0.016798796,0.0007999426,8
GCH1,60,0.016758114,0.0011172076,4
SLC5A8,26,0.016749317,0.001288409,2
CTR9,20,0.01669517,0.0016695169,2
DAB2IP,9,0.016679648,0.0018532942,1
SH3RF1,66,0.016679214,0.0015162922,6
TNNI3,61,0.016668594,0.00027325563,1
LIN7A,18,0.016666409,0.0018518232,2
LTBR,154,0.016660716,0.0015146106,14
GLYAT,24,0.016652215,0.0013876846,2
ZBTB16,14,0.016633037,0.0011880741,1
PLXNA1,28,0.016629517,0.0011878228,2
FRAT1,26,0.016615938,0.00063907454,1
TNFRSF10B,41,0.016606037,0.0004050253,1
HAL,12,0.016582562,0.0013818801,1
FARP2,14,0.016576856,0.0011840612,1
GGA3,8,0.016562961,0.0020703701,1
ARNTL,78,0.016556378,0.0012735677,6
DERA,60,0.016538793,0.0013782326,5
POLR1F,11,0.01652988,0.0015027164,1
HACD4,7,0.016515093,0.002359299,1
CYP2F1,38,0.016508,0.0008688421,2
MYO10,85,0.01648947,0.00096996885,5
CDH2,425,0.016489457,0.0006595783,17
ANK2,42,0.016481096,0.0011772212,3
PLXNB1,12,0.016468726,0.0013723938,1
EIF3B,15,0.016447108,0.0010964739,1
CCL1,224,0.016419522,0.001172823,16
ECE1,10,0.016412564,0.0016412564,1
CHST11,30,0.016381053,0.0010920702,2
IL1RN,36,0.016376434,0.0013647028,3
MOCS1,12,0.016367532,0.0027279218,2
COL6A6,19,0.016353257,0.00086069776,1
HMGA2,30,0.01632817,0.0016328171,3
RUNX3,253,0.01627989,0.0007078212,11
ACTN3,11,0.016279874,0.0014799886,1
